listener,listener_trial,mturk_worker,mturk_trial,level_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
32,130,318,13,6,car skidding,car-coming-to-a-sudden-halt,car deccelerating,0.5,high-intensity,1,0,0,0.4
32,130,367,10,6,car skidding,car-coming-to-a-sudden-halt,car skidding,0.5,high-intensity,1,0,0,0.4
32,131,287,47,3,hammering metal,metal-banging-together,hammering metal,1,high-intensity,0,0,1,0.4
32,131,398,19,3,hammering metal,metal-banging-together,hammering metal,1,high-intensity,0,0,1,0.4
32,132,285,30,2,sword fighting,train,rollerblading,0,3,0,0,0,1
32,132,344,16,2,sword fighting,train,shaving with electric razor,0,3,0,0,0,1
32,133,262,22,2,bus decelerating,sound-of-wind-blowing,breathing,0.5,3,0,1,0,0.2
32,133,388,21,2,bus decelerating,sound-of-wind-blowing,bus decelerating,0.5,3,0,1,0,0.2
32,134,289,11,7,radio static,static,radio static,1,3,0,0,0,0.4
32,134,409,33,7,radio static,static,radio static,1,3,0,0,0,0.4
32,135,306,24,4,radar beeps,bell-of-some-sort,coin in a vending machine,0,2,0,0,0,0.8
32,135,416,45,4,radar beeps,bell-of-some-sort,music box,0,2,0,0,0,0.8
32,136,281,17,7,shouting,gentleman-speaking-angerly,shouting,1,high-intensity,1,0,1,0.4
32,136,355,27,7,shouting,gentleman-speaking-angerly,shouting,1,high-intensity,1,0,1,0.4
32,137,259,14,1,chair rolling,unsure,crowd noise,0.5,low-intensity,1,1,1,0.2
32,137,413,14,1,chair rolling,unsure,chair rolling,0.5,low-intensity,1,1,1,0.2
32,138,322,14,4,tractor,train,tractor,1,high-intensity,1,0,0,1
32,138,362,1,4,tractor,train,tractor,1,high-intensity,1,0,0,1
32,139,256,25,7,baby crying,baby-crying,baby crying,0.5,high-intensity,0,0,0,0.4
32,139,372,1,7,baby crying,baby-crying,,0.5,high-intensity,0,0,0,0.4
32,140,300,19,1,traffic noises,herd-nothing,elevator door,0,high-intensity,1,0,1,0.4
32,140,410,23,1,traffic noises,herd-nothing,bicycle,0,high-intensity,1,0,1,0.4
32,141,300,1,1,violin,panio-being-played,violin,0.5,3,0,0,0,0.8
32,141,389,25,1,violin,panio-being-played,bass drum hits,0.5,3,0,0,0,0.8
32,142,289,39,2,jackhammer,jackhammer,jackhammer,1,high-intensity,1,0,1,0.4
32,142,417,25,2,jackhammer,jackhammer,jackhammer,1,high-intensity,1,0,1,0.4
32,143,319,36,2,scream,girl-screaming,scream,1,high-intensity,0,0,1,0.8
32,143,380,8,2,scream,girl-screaming,scream,1,high-intensity,0,0,1,0.8
32,144,318,14,2,basketball dribbling,walking-up-stairs,basketball dribbling,1,2,0,1,0,0.4
32,144,343,39,2,basketball dribbling,walking-up-stairs,basketball dribbling,1,2,0,1,0,0.4
32,145,336,7,5,shaving with electric razor,electric-shaver,shaving with electric razor,1,2,0,0,0,0.6
32,145,394,28,5,shaving with electric razor,electric-shaver,shaving with electric razor,1,2,0,0,0,0.6
32,146,321,2,7,cartoon sound effects,cartoon-sounds,cartoon sound effects,1,3,0,0,0,0.4
32,146,365,28,7,cartoon sound effects,cartoon-sounds,cartoon sound effects,1,3,0,0,0,0.4
32,147,258,24,5,accordian,italian-music,accordian,0.5,high-intensity,0,0,0,1
32,147,384,36,5,accordian,italian-music,italian,0.5,high-intensity,0,0,0,1
32,148,310,44,1,Indian,unsure,bassoon,0,2,0,0,0,0.4
32,148,361,6,1,Indian,unsure,cuckoo clock,0,2,0,0,0,0.4
32,149,320,1,3,dog panting,dog-panting,dog panting,1,2,0,0,0,0.4
32,149,354,17,3,dog panting,dog-panting,dog panting,1,2,0,0,0,0.4
32,150,288,22,7,electric drill,electric-tool,fax,0,high-intensity,1,0,1,0.6
32,150,400,10,7,electric drill,electric-tool,humming,0,high-intensity,1,0,1,0.6
32,151,280,28,4,turkey gobble,gobblins-gobbling,turkey gobble,1,3,0,1,0,0.8
32,151,413,43,4,turkey gobble,gobblins-gobbling,turkey gobble,1,3,0,1,0,0.8
32,152,321,27,1,whale call,unsure,slot machine,0.5,2,0,0,0,0.4
32,152,394,48,1,whale call,unsure,whale call,0.5,2,0,0,0,0.4
32,153,330,8,7,car crash,car-crash,car crash,1,high-intensity,1,0,1,0.6
32,153,404,23,7,car crash,car-crash,car crash,1,high-intensity,1,0,1,0.6
32,154,319,46,4,gargling,gargling,gargling,1,low-intensity,1,1,0,0.4
32,154,386,3,4,gargling,gargling,gargling,1,low-intensity,1,1,0,0.4
32,155,323,33,5,crow,crows-making-noise,crow,0.5,3,0,0,0,0.8
32,155,419,22,5,crow,crows-making-noise,acoustic bass,0.5,3,0,0,0,0.8
32,156,331,36,7,tree falling,tree-falling,tree falling,1,high-intensity,1,0,1,0.6
32,156,352,8,7,tree falling,tree-falling,tree falling,1,high-intensity,1,0,1,0.6
32,157,318,3,7,biting and chewing,chips-being-eatten,biting and chewing,1,2,0,0,0,0.6
32,157,405,23,7,biting and chewing,chips-being-eatten,biting and chewing,1,2,0,0,0,0.6
32,158,279,11,6,humming,a-man-humming,humming,1,low-intensity,1,0,1,0.6
32,158,348,16,6,humming,a-man-humming,humming,1,low-intensity,1,0,1,0.6
32,159,274,6,6,printing,printing-machine,printing,1,3,0,1,0,0.6
32,159,352,18,6,printing,printing-machine,printing,1,3,0,1,0,0.6
32,160,312,11,3,bus accelerating,siren,phone vibrating,0,2,0,0,0,0.6
32,160,415,17,3,bus accelerating,siren,train whistle,0,2,0,0,0,0.6
32,161,258,10,6,running on a hard surface,horse-trotting,giggling,0.5,2,0,0,0,0.8
32,161,410,48,6,running on a hard surface,horse-trotting,running on a hard surface,0.5,2,0,0,0,0.8
32,162,289,4,2,arabic,female-speaking-foreign-language,arabic,1,2,0,0,0,0.8
32,162,344,31,2,arabic,female-speaking-foreign-language,arabic,1,2,0,0,0,0.8
32,163,280,15,3,wing flapping,pigeons-flying-away,wing flapping,1,low-intensity,0,0,1,0.6
32,163,382,14,3,wing flapping,pigeons-flying-away,wing flapping,1,low-intensity,0,0,1,0.6
32,164,257,20,7,busy signal,busy-signal,busy signal,1,2,0,0,0,0.6
32,164,414,42,7,busy signal,busy-signal,busy signal,1,2,0,0,0,0.6
32,165,298,4,7,train warning bell,bell-ringing-fast,train warning bell,1,high-intensity,1,0,0,0.2
32,165,338,40,7,train warning bell,bell-ringing-fast,train warning bell,1,high-intensity,1,0,0,0.2
32,166,313,23,2,drinking,someone-drinking,drinking,1,low-intensity,1,0,0,0.6
32,166,412,24,2,drinking,someone-drinking,drinking,1,low-intensity,1,0,0,0.6
32,167,295,17,7,german,female-speaking-german,german,1,2,0,0,0,0.6
32,167,396,48,7,german,female-speaking-german,german,1,2,0,0,0,0.6
32,168,298,28,3,pool balls colliding,pool-balls-being-struck,pool balls colliding,1,3,0,1,0,0.4
32,168,361,26,3,pool balls colliding,pool-balls-being-struck,pool balls colliding,1,3,0,1,0,0.4
32,169,260,19,2,applause,people-clapping,applause,1,high-intensity,0,0,0,0.4
32,169,362,8,2,applause,people-clapping,applause,1,high-intensity,0,0,0,0.4
32,170,285,7,7,bagpipes,bagpipes,bagpipes,1,high-intensity,0,0,1,0.6
32,170,375,13,7,bagpipes,bagpipes,bagpipes,1,high-intensity,0,0,1,0.6
32,171,260,43,1,running up stairs,knocking,jackhammer,0.5,2,0,0,0,0.6
32,171,352,27,1,running up stairs,knocking,running up stairs,0.5,2,0,0,0,0.6
32,172,326,29,4,turning a lock,scratching,turning a lock,1,low-intensity,0,0,1,0.8
32,172,360,8,4,turning a lock,scratching,turning a lock,1,low-intensity,0,0,1,0.8
32,173,332,22,5,rooster crowing,rooster-crowing,rooster crowing,1,high-intensity,0,0,0,0.4
32,173,376,38,5,rooster crowing,rooster-crowing,rooster crowing,1,high-intensity,0,0,0,0.4
32,174,302,14,6,dentist drill,vacuum,dentist drill,0.5,high-intensity,1,1,1,0.6
32,174,400,41,6,dentist drill,vacuum,vacuum,0.5,high-intensity,1,1,1,0.6
32,175,278,17,4,leather coat,zipper-being-pulled-up,leather coat,1,low-intensity,0,0,1,1
32,175,385,40,4,leather coat,zipper-being-pulled-up,leather coat,1,low-intensity,0,0,1,1
32,176,337,25,6,slicing bread,saw-cutting-through-wood,slicing bread,0.5,low-intensity,0,1,1,0.8
32,176,373,29,6,slicing bread,saw-cutting-through-wood,pepper grinder,0.5,low-intensity,0,1,1,0.8
32,177,288,12,2,doorbell,door-bell,doorbell,1,high-intensity,0,1,0,0.6
32,177,406,14,2,doorbell,door-bell,doorbell,1,high-intensity,0,1,0,0.6
32,178,267,25,6,skate boarding,skakeboard-on-a-stree,skate boarding,1,2,0,0,0,0.4
32,178,346,9,6,skate boarding,skakeboard-on-a-stree,skate boarding,1,2,0,0,0,0.4
32,179,318,47,1,music box,unsure,slicing bread,0,low-intensity,1,0,1,0.2
32,179,374,4,1,music box,unsure,shopping cart,0,low-intensity,1,0,1,0.2
32,180,304,18,2,paper tearing,rain,frying,0,low-intensity,1,0,1,0.8
32,180,402,15,2,paper tearing,rain,bathwater,0,low-intensity,1,0,1,0.8
32,181,286,4,2,harmonica,harmonica,harmonica,1,3,0,0,0,0.6
32,181,349,45,2,harmonica,harmonica,harmonica,1,3,0,0,0,0.6
32,182,266,37,5,shoveling,shovel-digging,shoveling,1,2,0,1,0,0.6
32,182,411,2,5,shoveling,shovel-digging,shoveling,1,2,0,1,0,0.6
32,183,255,32,5,car driving through a puddle,branch-falling,volcanic eruption,0,2,0,0,0,0.4
32,183,409,20,5,car driving through a puddle,branch-falling,scratching,0,2,0,0,0,0.4
32,184,312,4,2,shower,shower-,shower,0.5,3,0,1,0,0.4
32,184,421,47,2,shower,shower-,scrubbing dishes,0.5,3,0,1,0,0.4
32,185,291,30,6,ice in cup,ice-tossed-into-a-cup,ice in cup,1,low-intensity,1,0,0,0.6
32,185,412,21,6,ice in cup,ice-tossed-into-a-cup,ice in cup,1,low-intensity,1,0,0,0.6
32,186,336,19,4,helicopter,airplane-flying,helicopter,1,high-intensity,1,0,1,0.2
32,186,389,13,4,helicopter,airplane-flying,helicopter,1,high-intensity,1,0,1,0.2
32,187,326,30,1,scratching,nothing-herd,vacuum,0,low-intensity,1,0,0,0.2
32,187,399,19,1,scratching,nothing-herd,door sliding shut,0,low-intensity,1,0,0,0.2
32,188,301,43,2,chicken cluck,chicken-noise,chicken cluck,1,2,0,0,0,0.4
32,188,390,12,2,chicken cluck,chicken-noise,chicken cluck,1,2,0,0,0,0.4
32,189,300,24,6,brushing hair,shovel-digging,lawn mower,0,low-intensity,0,0,0,0.8
32,189,384,5,6,brushing hair,shovel-digging,rubbing cloth,0,low-intensity,0,0,0,0.8
32,190,285,15,4,sleigh bells,xmas-bells,sleigh bells,1,3,0,0,0,0.4
32,190,398,43,4,sleigh bells,xmas-bells,sleigh bells,1,3,0,0,0,0.4
32,191,323,25,2,bike bell,bell-ringing,reception desk bell,0.5,2,0,1,0,0.6
32,191,354,32,2,bike bell,bell-ringing,bike bell,0.5,2,0,1,0,0.6
32,192,260,6,7,water boiling,water-running,water boiling,0.5,low-intensity,1,0,1,0.4
32,192,412,32,7,water boiling,water-running,walking on a hard surface,0.5,low-intensity,1,0,1,0.4
32,193,317,47,3,chopping food,tennis-,crowd noise,0,low-intensity,0,0,1,0.8
32,193,361,5,3,chopping food,tennis-,french,0,low-intensity,0,0,1,0.8
32,194,289,37,6,walking on a hard surface,steps-on-a-wooden-floor,walking on a hard surface,1,2,0,0,0,0.8
32,194,376,23,6,walking on a hard surface,steps-on-a-wooden-floor,walking on a hard surface,1,2,0,0,0,0.8
32,195,288,32,1,stones tumbling,unsure,coins jingling in a pocket,0,2,0,0,0,0.2
32,195,371,41,1,stones tumbling,unsure,water boiling,0,2,0,0,0,0.2
32,196,295,30,4,coins dropping,coin-hitting-a-metal-surface,coins dropping,1,low-intensity,1,0,0,0.4
32,196,408,19,4,coins dropping,coin-hitting-a-metal-surface,coins dropping,1,low-intensity,1,0,0,0.4
32,197,333,5,6,shuffling,cards-shuffling,shuffling,1,low-intensity,1,0,1,0.6
32,197,383,37,6,shuffling,cards-shuffling,shuffling,1,low-intensity,1,0,1,0.6
32,198,260,4,2,witch cackle,animal-laughing--hyhenia,witch cackle,1,high-intensity,1,0,1,0.4
32,198,420,12,2,witch cackle,animal-laughing--hyhenia,witch cackle,1,high-intensity,1,0,1,0.4
32,199,257,16,7,pig snorting,pig-oinking,pig snorting,1,3,0,1,0,0.8
32,199,351,11,7,pig snorting,pig-oinking,pig snorting,1,3,0,1,0,0.8
32,200,269,5,7,clock ticking,coco-clock,cartoon sound effects,0.5,low-intensity,1,0,0,0.6
32,200,361,19,7,clock ticking,coco-clock,clock ticking,0.5,low-intensity,1,0,0,0.6
32,201,308,23,7,bassoon,unsure,gargling,0,3,0,0,0,0.2
32,201,364,21,7,bassoon,unsure,french,0,3,0,0,0,0.2
32,202,305,25,5,gorilla,ghost-laughing,bassoon,0,3,0,0,0,0.8
32,202,358,20,5,gorilla,ghost-laughing,grunting and groaning,0,3,0,0,0,0.8
32,203,254,5,3,typing,person-typing,typing,1,low-intensity,1,1,1,0.6
32,203,401,41,3,typing,person-typing,typing,1,low-intensity,1,1,1,0.6
32,204,317,28,5,rubbing hands,sandpaper-on-a-wooden-surface,rubbing hands,1,low-intensity,1,0,1,0.8
32,204,358,36,5,rubbing hands,sandpaper-on-a-wooden-surface,rubbing hands,1,low-intensity,1,0,1,0.8
32,205,290,14,3,opening a letter,unsure,scissors cutting paper,0,low-intensity,1,0,0,0.4
32,205,344,1,3,opening a letter,unsure,microwave,0,low-intensity,1,0,0,0.4
32,206,258,17,4,triangle,bell-chime,cymbol crash,0,2,0,0,0,0.8
32,206,390,20,4,triangle,bell-chime,ringtone,0,2,0,0,0,0.8
32,207,323,14,6,fan,airplane-motor,plane taking off,0,2,0,0,0,1
32,207,392,42,6,fan,airplane-motor,car deccelerating,0,2,0,0,0,1
32,208,255,38,6,siren,ambulance-siren,siren,1,high-intensity,0,0,0,0.8
32,208,402,40,6,siren,ambulance-siren,siren,1,high-intensity,0,0,0,0.8
32,209,299,4,1,school hallway,woman-speaking,chinese,0,high-intensity,1,0,1,0.8
32,209,408,24,1,school hallway,woman-speaking,scream,0,high-intensity,1,0,1,0.8
32,210,335,27,7,ice machine,ice-from-a-vending-machine,ice machine,1,2,0,0,0,0.6
32,210,410,24,7,ice machine,ice-from-a-vending-machine,ice machine,1,2,0,0,0,0.6
32,211,268,27,1,cymbol crash,unsure,whistling,0,high-intensity,1,0,1,0.2
32,211,362,47,1,cymbol crash,unsure,balloon deflating,0,high-intensity,1,0,1,0.2
32,212,296,17,6,sports arena buzzer,fire-alarm-or-scoreboard,screwing in a nail,0.5,high-intensity,1,0,0,0.8
32,212,338,12,6,sports arena buzzer,fire-alarm-or-scoreboard,sports arena buzzer,0.5,high-intensity,1,0,0,0.8
32,213,267,27,3,wind,wind-from-a-hurricane,wind,1,2,0,1,0,0.8
32,213,389,21,3,wind,wind-from-a-hurricane,wind,1,2,0,1,0,0.8
32,214,266,39,4,balloon deflating,something-ripping,opening a soda bottle,0,2,0,0,0,0.2
32,214,408,33,4,balloon deflating,something-ripping,oldfashioned dialer,0,2,0,0,0,0.2
32,215,307,33,3,dog barking,dog-barking,dog barking,1,high-intensity,0,1,1,0.6
32,215,356,21,3,dog barking,dog-barking,dog barking,1,high-intensity,0,1,1,0.6
32,216,290,44,6,horse galloping,horse-running,horse galloping,1,2,0,1,0,0.4
32,216,406,40,6,horse galloping,horse-running,horse galloping,1,2,0,1,0,0.4
32,217,304,5,6,school bell,school-bell-ringing,school bell,1,high-intensity,0,0,1,0.6
32,217,352,16,6,school bell,school-bell-ringing,school bell,1,high-intensity,0,0,1,0.6
32,218,337,45,5,fire,fire-burning-in-a-forest,window blinds,0.5,low-intensity,0,1,0,0.6
32,218,404,10,5,fire,fire-burning-in-a-forest,fire,0.5,low-intensity,0,1,0,0.6
32,219,261,5,2,rain,water-running-down-a-stream,rain,1,3,0,1,0,0.2
32,219,388,31,2,rain,water-running-down-a-stream,rain,1,3,0,1,0,0.2
32,220,314,6,4,walking on gravel,stepping-through-snow,walking on gravel,1,2,0,1,0,0.6
32,220,351,36,4,walking on gravel,stepping-through-snow,walking on gravel,1,2,0,1,0,0.6
32,221,283,12,6,telephone ringing,phone-ringing,telephone ringing,1,high-intensity,0,0,1,0.4
32,221,420,41,6,telephone ringing,phone-ringing,telephone ringing,1,high-intensity,0,0,1,0.4
32,222,317,1,1,toy squeaks,bird-chirping,toy squeaks,0.5,3,0,0,0,1
32,222,384,37,1,toy squeaks,bird-chirping,,0.5,3,0,0,0,1
32,223,304,35,1,cat meow,wolf-howling,train passing by,0.5,2,0,0,0,0.6
32,223,385,16,1,cat meow,wolf-howling,cat meow,0.5,2,0,0,0,0.6
32,224,324,13,3,flag,heavy-rain-storm,shower,0,low-intensity,0,0,1,0.6
32,224,371,47,3,flag,heavy-rain-storm,wind,0,low-intensity,0,0,1,0.6
32,225,335,10,6,sipping,large-gulp-of-a-drink,sipping,1,2,0,0,0,0.4
32,225,340,26,6,sipping,large-gulp-of-a-drink,sipping,1,2,0,0,0,0.4
32,226,320,26,7,wind chimes,wind-chimes-on-a-porch,wind chimes,1,3,0,0,0,0.6
32,226,395,37,7,wind chimes,wind-chimes-on-a-porch,wind chimes,1,3,0,0,0,0.6
32,227,313,11,6,walking on leaves,walking-through-snow,walking on leaves,1,2,0,1,0,0.4
32,227,416,28,6,walking on leaves,walking-through-snow,walking on leaves,1,2,0,1,0,0.4
32,228,263,9,1,dialup,didnt-hear,dialup,0.5,3,0,0,0,0.2
32,228,384,46,1,dialup,didnt-hear,mac startup sound,0.5,3,0,0,0,0.2
32,229,269,12,7,morse code,telograph,morse code,1,3,0,0,0,0.4
32,229,421,14,7,morse code,telograph,morse code,1,3,0,0,0,0.4
32,230,255,2,6,writing on a chalkboard,writing-on-a-chalk-board,writing on a chalkboard,1,2,0,0,0,0.6
32,230,350,35,6,writing on a chalkboard,writing-on-a-chalk-board,writing on a chalkboard,1,2,0,0,0,0.6
32,231,262,45,3,gunshots,gun-shooting,gunshots,1,high-intensity,1,0,1,0.6
32,231,410,19,3,gunshots,gun-shooting,gunshots,1,high-intensity,1,0,1,0.6
32,232,256,20,6,plane taking off,jetplane-through-the-air-over-head,plane taking off,1,high-intensity,0,0,0,0.6
32,232,338,28,6,plane taking off,jetplane-through-the-air-over-head,plane taking off,1,high-intensity,0,0,0,0.6
32,233,332,11,1,drum solo,footsteps,rollerblading,0,high-intensity,1,0,1,0.4
32,233,339,35,1,drum solo,footsteps,running on gravel,0,high-intensity,1,0,1,0.4
32,234,291,49,2,car idling,herd-nothing,car idling,1,low-intensity,1,1,1,0.2
32,234,357,26,2,car idling,herd-nothing,car idling,1,low-intensity,1,1,1,0.2
32,235,295,35,2,bowling,pins-falling-at-a-bowling-alley,bowling,1,high-intensity,1,0,1,0.4
32,235,412,44,2,bowling,pins-falling-at-a-bowling-alley,bowling,1,high-intensity,1,0,1,0.4
32,236,271,47,1,dialing,telephone-being-dialed,dialing,1,low-intensity,1,0,0,0.6
32,236,376,20,1,dialing,telephone-being-dialed,dialing,1,low-intensity,1,0,0,0.6
32,237,308,24,4,train whistle,whistle-from-a-steam-engine,train whistle,1,high-intensity,0,0,0,0.6
32,237,362,25,4,train whistle,whistle-from-a-steam-engine,train whistle,1,high-intensity,0,0,0,0.6
32,238,269,32,6,coughing,childing-coughing-as-if-sick,coughing,1,3,0,1,0,0.4
32,238,394,38,6,coughing,childing-coughing-as-if-sick,coughing,1,3,0,1,0,0.4
32,239,260,44,1,grating food,unsure,cicadas,0,low-intensity,0,1,1,0.2
32,239,351,27,1,grating food,unsure,chiseling,0,low-intensity,0,1,1,0.2
32,240,292,21,3,gavel hits,knocking-on-a-door,gavel hits,0.5,3,0,0,0,0.8
32,240,353,40,3,gavel hits,knocking-on-a-door,walking on a hard surface,0.5,3,0,0,0,0.8
32,241,277,24,1,car alarm,car-alarm,car alarm,1,high-intensity,0,0,0,0.6
32,241,401,18,1,car alarm,car-alarm,car alarm,1,high-intensity,0,0,0,0.6
32,242,299,7,5,frog croaking,crickets-and-frogs,frog croaking,1,2,0,1,0,0.4
32,242,350,19,5,frog croaking,crickets-and-frogs,frog croaking,1,2,0,1,0,0.4
32,243,317,13,5,keys jingling,coins-being-tossed,keys jingling,1,low-intensity,1,0,0,0.6
32,243,416,29,5,keys jingling,coins-being-tossed,keys jingling,1,low-intensity,1,0,0,0.6
32,244,331,3,6,can opening,soda-being-opened,can opening,1,low-intensity,1,0,0,0.8
32,244,420,37,6,can opening,soda-being-opened,can opening,1,low-intensity,1,0,0,0.8
32,245,261,10,2,paper shredder,power-dril,paper shredder,0.5,high-intensity,1,0,1,0.8
32,245,383,44,2,paper shredder,power-dril,screwing in a nail,0.5,high-intensity,1,0,1,0.8
32,246,336,10,7,harp,harp-being-played,harp,1,2,0,0,0,0.6
32,246,410,32,7,harp,harp-being-played,harp,1,2,0,0,0,0.6
32,247,280,46,1,electric bass,herd-nothing,tennis volley,0,3,0,0,0,0.2
32,247,399,5,1,electric bass,herd-nothing,microwave,0,3,0,0,0,0.2
32,248,337,31,6,lawn mower,lawn-mower-cutting-grass,lawn mower,1,high-intensity,1,0,1,0.6
32,248,366,16,6,lawn mower,lawn-mower-cutting-grass,lawn mower,1,high-intensity,1,0,1,0.6
32,249,254,48,5,phone vibrating,phone-vibrating,phone vibrating,1,low-intensity,1,0,1,0.4
32,249,388,25,5,phone vibrating,phone-vibrating,phone vibrating,1,low-intensity,1,0,1,0.4
32,250,283,16,3,marching,snack-of-sort-being-eatten,fax,0,3,0,1,0,0.4
32,250,394,8,3,marching,snack-of-sort-being-eatten,chiseling,0,3,0,1,0,0.4
32,251,282,29,3,ratchet,wrench-tightening-nuts,ratchet,1,2,0,0,0,1
32,251,391,50,3,ratchet,wrench-tightening-nuts,ratchet,1,2,0,0,0,1
32,252,317,39,5,stream,water-flowing-down-stream,stream,1,low-intensity,1,1,1,0.6
32,252,376,29,5,stream,water-flowing-down-stream,stream,1,low-intensity,1,1,1,0.6
32,253,336,13,1,soda pouring into a cup,soda-being-poured-into-a-cup,soda pouring into a cup,1,low-intensity,1,0,1,0.6
32,253,366,34,1,soda pouring into a cup,soda-being-poured-into-a-cup,soda pouring into a cup,1,low-intensity,1,0,1,0.6
32,254,297,5,1,opening a soda bottle,herd-nothing,tooth brushing,0,low-intensity,0,0,1,0.2
32,254,367,40,1,opening a soda bottle,herd-nothing,rubbing hands,0,low-intensity,0,0,1,0.2
32,255,288,24,2,crumpling paper,something-being-shuffled,scissors cutting paper,0,2,0,0,0,0.6
32,255,375,44,2,crumpling paper,something-being-shuffled,shuffling,0,2,0,0,0,0.6
32,256,310,17,3,cicadas,crickets-in-a-forest,cicadas,1,3,0,0,0,0.4
32,256,381,6,3,cicadas,crickets-in-a-forest,cicadas,1,3,0,0,0,0.4
32,257,321,19,7,french,man-speaking-a-foreign-language,spanish,0.5,2,0,0,0,0.6
32,257,394,36,7,french,man-speaking-a-foreign-language,french,0.5,2,0,0,0,0.6
32,258,281,19,3,duck quack,ducks-quacking,duck quack,1,3,0,0,0,0.4
32,258,370,45,3,duck quack,ducks-quacking,duck quack,1,3,0,0,0,0.4
32,259,313,12,5,hand saw,saw-cutting-wood,hand saw,1,high-intensity,1,0,1,0.6
32,259,394,9,5,hand saw,saw-cutting-wood,hand saw,1,high-intensity,1,0,1,0.6
32,260,270,7,7,piano,panio-playing-a-song,piano,1,3,0,0,0,0.6
32,260,416,42,7,piano,panio-playing-a-song,piano,1,3,0,0,0,0.6
32,261,299,27,5,fire alarm,fire-alarm-in-a-building,fire alarm,1,high-intensity,1,0,1,0.6
32,261,417,7,5,fire alarm,fire-alarm-in-a-building,fire alarm,1,high-intensity,1,0,1,0.6
32,262,300,38,7,nose blowing,tuba-playing-a-deep-note,nose blowing,0.5,3,0,0,0,0.6
32,262,339,41,7,nose blowing,tuba-playing-a-deep-note,orchestra tuning,0.5,3,0,0,0,0.6
32,263,290,42,6,tap dancing,someone-playing-the-hambone,banjo,0,high-intensity,1,0,1,0.8
32,263,394,34,6,tap dancing,someone-playing-the-hambone,tambourine,0,high-intensity,1,0,1,0.8
32,264,266,35,5,drum roll,drum-roll,drum roll,1,high-intensity,1,0,1,0.6
32,264,353,19,5,drum roll,drum-roll,drum roll,1,high-intensity,1,0,1,0.6
32,265,300,31,7,ping pong,ping-pong-table-in-use,ping pong,1,3,0,1,0,0.6
32,265,413,6,7,ping pong,ping-pong-table-in-use,ping pong,1,3,0,1,0,0.6
32,266,273,39,4,spray can spraying,static-from-a-tv,spray can spraying,1,low-intensity,0,0,1,0.8
32,266,374,25,4,spray can spraying,static-from-a-tv,spray can spraying,1,low-intensity,0,0,1,0.8
32,267,327,25,4,match lighting,unsure,school bell,0,low-intensity,0,0,1,0.2
32,267,366,15,4,match lighting,unsure,coin in a vending machine,0,low-intensity,0,0,1,0.2
32,268,260,50,1,cow mooing,cow-mooing,cow mooing,1,3,0,1,0,0.6
32,268,384,50,1,cow mooing,cow-mooing,cow mooing,1,3,0,1,0,0.6
32,269,337,43,3,reception desk bell,bell-being-rung,reception desk bell,1,3,0,1,0,0.4
32,269,388,14,3,reception desk bell,bell-being-rung,reception desk bell,1,3,0,1,0,0.4
32,270,257,48,3,scissors cutting paper,sandpaper-on-wood,scissors cutting paper,0.5,low-intensity,1,0,1,0.4
32,270,417,43,3,scissors cutting paper,sandpaper-on-wood,pepper grinder,0.5,low-intensity,1,0,1,0.4
32,271,294,50,4,giggling,girl-laughing,giggling,1,3,0,0,0,0.4
32,271,362,5,4,giggling,girl-laughing,giggling,1,3,0,0,0,0.4
32,272,259,40,4,man speaking,weatherman-telling-weather,man speaking,1,2,0,0,0,0.4
32,272,421,16,4,man speaking,weatherman-telling-weather,man speaking,1,2,0,0,0,0.4
32,273,302,4,6,oldfashioned dialer,old-phone-being-dialed,oldfashioned dialer,1,low-intensity,1,0,1,0.6
32,273,409,5,6,oldfashioned dialer,old-phone-being-dialed,oldfashioned dialer,1,low-intensity,1,0,1,0.6
32,274,334,37,4,cello,violin-being-played,cello,1,3,0,0,0,0.8
32,274,372,42,4,cello,violin-being-played,cello,1,3,0,0,0,0.8
32,275,270,22,5,film reel,childrens-toy,explosion,0,3,0,0,0,0.6
32,275,393,34,5,film reel,childrens-toy,air hockey,0,3,0,0,0,0.6
32,276,267,4,4,tambourine,symbols-being-played,tambourine,1,3,0,0,0,0.8
32,276,393,30,4,tambourine,symbols-being-played,tambourine,1,3,0,0,0,0.8
32,277,282,8,5,flute,flute-or-whistle,flute,1,3,0,0,0,0.6
32,277,376,42,5,flute,flute-or-whistle,flute,1,3,0,0,0,0.6
32,278,294,3,2,drawer closing,someone-coming-down-stairs,walking on gravel,0,low-intensity,0,0,1,0.8
32,278,375,12,2,drawer closing,someone-coming-down-stairs,chiseling,0,low-intensity,0,0,1,0.8
32,279,275,32,3,liquid pouring out of a bottle,drink-being-poured-out,liquid pouring out of a bottle,1,2,0,0,0,0.4
32,279,408,11,3,liquid pouring out of a bottle,drink-being-poured-out,liquid pouring out of a bottle,1,2,0,0,0,0.4
32,280,322,46,5,grunting and groaning,a-man-stretching,grunting and groaning,1,2,0,1,0,0.6
32,280,414,32,5,grunting and groaning,a-man-stretching,grunting and groaning,1,2,0,1,0,0.6
32,281,320,32,3,sails flapping,unsure,train passing by,0,3,0,0,0,0.4
32,281,367,16,3,sails flapping,unsure,ratchet,0,3,0,0,0,0.4
32,282,323,42,5,salt shaker,spice-shaker,salt shaker,1,low-intensity,1,0,0,0.4
