listener,listener_trial,reverb_condition,sound_heard,natural_rating,typical_source_intensity,typical_source_location,distance_matched_subset
4,46,reverb,explosion,3,control-high-intensity,control-outdoor,0
4,47,unaltered,motorboat,2,control-high-intensity,control-outdoor,0
4,48,reverb,bees_buzzing,4,control-low-intensity,control-outdoor,0
4,49,unaltered,car_skidding,3,control-low-intensity,control-outdoor,0
4,50,unaltered,PeelingVegetables059dB,1,low-intensity,indoor,1.5
4,51,reverb,SuitcaseRolling_052dB,2,low-intensity,either,1.5
4,52,reverb,airplane_taking_off,3,control-high-intensity,control-outdoor,0
4,53,unaltered,Blender_088dB,4,high-intensity,indoor,0
4,54,unaltered,SawingWood_081dB,4,medium-intensity,either,1.5
4,55,reverb,flushing,3,control-low-intensity,control-indoor,0
4,56,reverb,BicycleBell_092dB,2,high-intensity,outdoor,1
4,57,reverb,BoilingKettle_074dB,1,low-intensity-in-plot-5C-medium-otherwise,indoor,1
4,58,unaltered,car_idling,2,control-low-intensity,control-outdoor,0
4,59,reverb,dentist_drill,4,control-low-intensity,control-indoor,0
4,60,reverb,pig_snorting,4,control-low-intensity,control-outdoor,0
4,61,unaltered,humming,3,control-low-intensity,control-outdoor,0
4,62,unaltered,drinking,4,control-low-intensity,control-outdoor,0
4,63,reverb,electric_shaver,3,control-low-intensity,control-indoor,0
4,64,unaltered,bear,5,control-low-intensity,control-outdoor,0
4,65,reverb,Stapler_075dB,1,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
4,66,unaltered,WalkingLeaves_069dB,5,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
4,67,unaltered,cutting_with_scissors,2,control-low-intensity,control-outdoor,0
4,68,reverb,car_accelerating,4,control-low-intensity,control-outdoor,0
4,69,unaltered,RustlingBranch_052dB,5,low-intensity,outdoor,1.5
4,70,unaltered,NailsFromBox_069dB,3,medium-intensity,either,1.5
4,71,reverb,CoinDrop_065dB,2,medium-intensity,either,1
4,72,unaltered,CrumplingPaper_069dB,2,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
4,73,unaltered,grandfather_clock_chimes,4,control-low-intensity,control-indoor,0
4,74,reverb,FootsepsInPebbles_69dB,3,medium-intensity,outdoor,0
4,75,unaltered,scream,4,control-high-intensity,control-outdoor,0
4,76,unaltered,glass_shattering,5,control-low-intensity,control-outdoor,0
4,77,reverb,Ratchet_075dB,2,medium-intensity,either,1.5
4,78,reverb,busaccelerating,2,control-low-intensity,control-outdoor,0
4,79,reverb,ElectricCanOpener_083dB,4,high-intensity,indoor,1.5
4,80,reverb,ClankingDishes_078dB,2,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
4,81,reverb,wolf_howling,3,control-low-intensity,control-outdoor,0
4,82,unaltered,vegetable_peeler,4,control-low-intensity,control-outdoor,0
4,83,reverb,scratching,3,control-low-intensity,control-outdoor,0
4,84,unaltered,whispering,5,control-low-intensity,control-outdoor,0
4,85,unaltered,duck_quack,4,control-low-intensity,control-outdoor,0
4,86,reverb,bus,2,control-low-intensity,control-outdoor,0
4,87,unaltered,cat_purring,1,control-low-intensity,control-outdoor,0
4,88,reverb,hair_dryer,2,control-low-intensity,control-indoor,0
4,89,reverb,computer_startup_sound,4,control-low-intensity,control-indoor,0
4,90,unaltered,owl_hooting,5,control-low-intensity,control-outdoor,0
4,91,reverb,bowling_pins_falling,3,control-low-intensity,control-indoor,0
4,92,reverb,chainsaw_revving,1,control-high-intensity,control-outdoor,0
4,93,reverb,heart_beat,1,control-low-intensity,control-outdoor,0
4,94,reverb,jackhammer,4,control-high-intensity,control-outdoor,0
4,95,reverb,DroppingStones_092dB,4,high-intensity,outdoor,1
4,96,unaltered,BranchTrimmer_053dB,4,low-intensity,outdoor,1.5
4,97,reverb,HandsRubbing_059dB,4,low-intensity,either,0
4,98,reverb,WaterSplash_057dB,4,low-intensity,outdoor,1.5
4,99,unaltered,GlassSmash_102dB,4,high-intensity,either,1.5
4,100,unaltered,LeafBlower_114dB,4,high-intensity,outdoor,1.5
4,101,unaltered,CoffeeBeanGrinder_084dB,3,high-intensity,indoor,1
4,102,unaltered,HammerNail_097dB,5,high-intensity,either,1
4,103,unaltered,thunder,4,control-high-intensity,control-outdoor,0
4,104,unaltered,Lawnmower_119dB,2,high-intensity,outdoor,0
4,105,unaltered,finger_tapping,5,control-low-intensity,control-outdoor,0
4,106,reverb,SprayCanShake_076dB,2,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
4,107,reverb,coloring,1,control-low-intensity,control-outdoor,0
4,108,reverb,pool_balls_colliding,3,control-low-intensity,control-indoor,0
4,109,reverb,fireworks,1,control-high-intensity,control-outdoor,0
4,110,reverb,Hatchet_078dB,1,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
4,111,unaltered,writing_on_paper,1,control-low-intensity,control-outdoor,0
4,112,unaltered,Drill_101dB,4,high-intensity,either,1.5
4,113,unaltered,Scissors_062dB,2,low-intensity,indoor,1.5
4,114,unaltered,rubbing_hands,4,control-low-intensity,control-outdoor,0
4,115,unaltered,cash_register,5,control-low-intensity,control-indoor,0
4,116,unaltered,motorcycle_reving,2,control-high-intensity,control-outdoor,0
4,117,unaltered,dialup_internet,2,control-low-intensity,control-indoor,0
5,1,reverb,car_crash,2,control-high-intensity,control-outdoor,0
5,2,reverb,LeafBlower_114dB,5,high-intensity,outdoor,1.5
5,3,reverb,whispering,1,control-low-intensity,control-outdoor,0
5,4,reverb,BranchTrimmer_053dB,4,low-intensity,outdoor,1.5
5,5,reverb,owl_hooting,3,control-low-intensity,control-outdoor,0
5,6,unaltered,writing_on_a_chalkboard,3,control-low-intensity,control-indoor,0
5,7,unaltered,thunder,3,control-high-intensity,control-outdoor,0
5,8,reverb,humming,4,control-low-intensity,control-outdoor,0
5,9,unaltered,computer_startup_sound,4,control-low-intensity,control-indoor,0
5,10,reverb,fireworks,2,control-high-intensity,control-outdoor,0
5,11,reverb,clock_ticking,2,control-low-intensity,control-indoor,0
5,12,unaltered,Hatchet_078dB,2,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
5,13,reverb,GlassSmash_102dB,2,high-intensity,either,1.5
5,14,reverb,CoffeeBeanGrinder_084dB,4,high-intensity,indoor,1
5,15,reverb,car_accelerating,5,control-low-intensity,control-outdoor,0
5,16,reverb,DroppingStones_092dB,2,high-intensity,outdoor,1
5,17,unaltered,pool_balls_colliding,3,control-low-intensity,control-indoor,0
5,18,reverb,Blender_088dB,4,high-intensity,indoor,0
5,19,reverb,BicycleBell_092dB,3,high-intensity,outdoor,1
5,20,reverb,cash_register,1,control-low-intensity,control-indoor,0
5,21,unaltered,SuitcaseRolling_052dB,4,low-intensity,either,1.5
5,22,unaltered,ClankingDishes_078dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
5,23,reverb,WaterSplash_057dB,3,low-intensity,outdoor,1.5
5,24,unaltered,flushing,5,control-low-intensity,control-indoor,0
5,25,unaltered,Velcro_066dB,3,medium-intensity,either,0
5,26,reverb,RustlingBranch_052dB,1,low-intensity,outdoor,1.5
5,27,unaltered,typing,5,control-low-intensity,control-outdoor,0
5,28,reverb,NailsFromBox_069dB,2,medium-intensity,either,1.5
5,29,reverb,Stapler_075dB,5,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
5,30,reverb,cuckoo_clock,1,control-low-intensity,control-indoor,0
5,31,reverb,wolf_howling,4,control-low-intensity,control-outdoor,0
5,32,reverb,finger_tapping,5,control-low-intensity,control-outdoor,0
5,33,unaltered,motorcycle_reving,5,control-high-intensity,control-outdoor,0
5,34,reverb,grandfather_clock_chimes,2,control-low-intensity,control-indoor,0
5,35,unaltered,rotary_telephone_dialer,2,control-low-intensity,control-indoor,0
5,36,unaltered,waves_at_beach,3,control-low-intensity,control-outdoor,0
5,37,unaltered,Scissors_062dB,3,low-intensity,indoor,1.5
5,38,unaltered,train_whistle,5,control-high-intensity,control-outdoor,0
5,39,unaltered,FootstepsInSand_055dB,1,low-intensity,outdoor,1.5
5,40,reverb,Chainsaw_113dB,3,high-intensity,outdoor,1
5,41,reverb,BoilingKettle_074dB,3,low-intensity-in-plot-5C-medium-otherwise,indoor,1
5,42,unaltered,drinking,4,control-low-intensity,control-outdoor,0
5,43,unaltered,kettle_whistling,4,control-low-intensity,control-indoor,0
5,44,unaltered,cutting_with_scissors,5,control-low-intensity,control-outdoor,0
5,45,reverb,Vacuum_095dB,2,high-intensity,indoor,1.5
5,46,reverb,HammerNail_097dB,1,high-intensity,either,1
5,47,reverb,Ratchet_075dB,2,medium-intensity,either,1.5
5,48,unaltered,WalkingLeaves_069dB,3,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
5,49,unaltered,Drill_101dB,5,high-intensity,either,1.5
5,50,unaltered,HandsRubbing_059dB,3,low-intensity,either,0
5,51,unaltered,ElectricCanOpener_083dB,5,high-intensity,indoor,1.5
5,52,unaltered,bus,5,control-low-intensity,control-outdoor,0
5,53,reverb,blender,2,control-low-intensity,control-outdoor,0
5,54,reverb,cow_mooing,5,control-low-intensity,control-outdoor,0
5,55,reverb,chainsaw_revving,1,control-high-intensity,control-outdoor,0
5,56,unaltered,Typing_042dB,3,low-intensity,indoor,0
5,57,unaltered,shuffling_cards,4,control-low-intensity,control-outdoor,0
5,58,reverb,angry_shouting,5,control-low-intensity,control-outdoor,0
5,59,unaltered,heart_beat,4,control-low-intensity,control-outdoor,0
5,60,unaltered,PepperGrinder_056dB,3,low-intensity,indoor,1
5,61,reverb,ChoppingVegetables_060dB,4,low-intensity,indoor,1.5
5,62,unaltered,car_skidding,4,control-low-intensity,control-outdoor,0
5,63,unaltered,BiteChewApple_057dB,5,low-intensity,either,1.5
5,64,unaltered,race_car_passing_by,4,control-high-intensity,control-outdoor,0
5,65,reverb,airplane_taking_off,4,control-high-intensity,control-outdoor,0
5,66,reverb,siren,3,control-high-intensity,control-outdoor,0
5,67,unaltered,slicing_bread,1,control-low-intensity,control-outdoor,0
5,68,reverb,bees_buzzing,3,control-low-intensity,control-outdoor,0
5,69,reverb,cat_purring,2,control-low-intensity,control-outdoor,0
5,70,unaltered,Lawnmower_119dB,5,high-intensity,outdoor,0
5,71,reverb,crowd_cheering,4,control-high-intensity,control-outdoor,0
5,72,reverb,PouringLiquid_059dB,3,low-intensity,either,1.5
5,73,reverb,bear,4,control-low-intensity,control-outdoor,0
5,74,unaltered,glass_shattering,5,control-low-intensity,control-outdoor,0
5,75,unaltered,CoinDrop_065dB,4,medium-intensity,either,1
5,76,unaltered,FootsepsInPebbles_69dB,2,medium-intensity,outdoor,0
5,77,unaltered,SprayCanShake_076dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
5,78,unaltered,Shovel_059dB,5,low-intensity,outdoor,1.5
5,79,unaltered,writing_on_paper,4,control-low-intensity,control-outdoor,0
5,80,unaltered,explosion,5,control-high-intensity,control-outdoor,0
5,81,reverb,boat_horn,2,control-low-intensity,control-outdoor,0
5,82,unaltered,BicycleFreewheel_072dB,5,medium-intensity,outdoor,1
5,83,reverb,printing,5,control-low-intensity,control-indoor,0
5,84,unaltered,HairDryer_092dB,4,high-intensity,indoor,1.5
5,85,unaltered,coloring,3,control-low-intensity,control-outdoor,0
5,86,unaltered,motorboat,3,control-high-intensity,control-outdoor,0
5,87,unaltered,busaccelerating,5,control-low-intensity,control-outdoor,0
5,88,reverb,scream,2,control-high-intensity,control-outdoor,0
5,89,reverb,train_passing_by,3,control-high-intensity,control-outdoor,0
5,90,unaltered,jackhammer,5,control-high-intensity,control-outdoor,0
5,91,unaltered,rubbing_hands,4,control-low-intensity,control-outdoor,0
5,92,reverb,duck_quack,2,control-low-intensity,control-outdoor,0
5,93,reverb,electric_shaver,2,control-low-intensity,control-indoor,0
5,94,unaltered,horse_neighing,5,control-low-intensity,control-outdoor,0
5,95,reverb,spraying,2,control-low-intensity,control-outdoor,0
5,96,reverb,CrumplingPaper_069dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
5,97,reverb,ElectricShaver_072dB,3,medium-intensity,indoor,1.5
5,98,reverb,car_idling,5,control-low-intensity,control-outdoor,0
5,99,unaltered,flag_flapping,3,control-low-intensity,control-outdoor,0
5,100,reverb,SawingWood_081dB,4,medium-intensity,either,1.5
5,101,unaltered,CompressedAirSpray_095dB,4,high-intensity,either,1
5,102,reverb,HammerMetal_112dB,3,high-intensity,either,1.5
5,103,reverb,horse_galloping,4,control-low-intensity,control-outdoor,0
5,104,reverb,dialup_internet,4,control-low-intensity,control-indoor,0
5,105,reverb,shower,4,control-low-intensity,control-indoor,0
5,106,reverb,train_warning_bell,2,control-high-intensity,control-outdoor,0
5,107,unaltered,Zipper_058dB,3,low-intensity,either,1.5
5,108,reverb,pig_snorting,4,control-low-intensity,control-outdoor,0
5,109,reverb,scratching,2,control-low-intensity,control-outdoor,0
5,110,unaltered,frog_croaking,5,control-low-intensity,control-outdoor,0
5,111,reverb,hair_dryer,4,control-low-intensity,control-indoor,0
5,112,reverb,PeelingVegetables059dB,1,low-intensity,indoor,1.5
5,113,unaltered,dentist_drill,2,control-low-intensity,control-indoor,0
5,114,reverb,fire_alarm,4,control-high-intensity,control-outdoor,0
5,115,unaltered,vegetable_peeler,4,control-low-intensity,control-outdoor,0
5,116,reverb,bowling_pins_falling,4,control-low-intensity,control-indoor,0
5,117,unaltered,breathing,5,control-low-intensity,control-outdoor,0
6,1,unaltered,Vacuum_095dB,3,high-intensity,indoor,1.5
6,2,reverb,finger_tapping,5,control-low-intensity,control-outdoor,0
6,3,unaltered,Blender_088dB,4,high-intensity,indoor,0
6,4,unaltered,humming,5,control-low-intensity,control-outdoor,0
6,5,reverb,train_passing_by,2,control-high-intensity,control-outdoor,0
6,6,unaltered,shower,2,control-low-intensity,control-indoor,0
6,7,unaltered,kettle_whistling,3,control-low-intensity,control-indoor,0
6,8,reverb,heart_beat,4,control-low-intensity,control-outdoor,0
6,9,unaltered,motorboat,3,control-high-intensity,control-outdoor,0
6,10,reverb,owl_hooting,2,control-low-intensity,control-outdoor,0
6,11,reverb,whispering,3,control-low-intensity,control-outdoor,0
6,12,unaltered,cuckoo_clock,3,control-low-intensity,control-indoor,0
6,13,unaltered,computer_startup_sound,2,control-low-intensity,control-indoor,0
6,14,reverb,race_car_passing_by,5,control-high-intensity,control-outdoor,0
6,15,reverb,rotary_telephone_dialer,5,control-low-intensity,control-indoor,0
6,16,reverb,Ratchet_075dB,2,medium-intensity,either,1.5
6,17,unaltered,RustlingBranch_052dB,3,low-intensity,outdoor,1.5
6,18,reverb,HairDryer_092dB,5,high-intensity,indoor,1.5
6,19,reverb,jackhammer,3,control-high-intensity,control-outdoor,0
6,20,reverb,GlassSmash_102dB,2,high-intensity,either,1.5
6,21,unaltered,FootsepsInPebbles_69dB,2,medium-intensity,outdoor,0
6,22,reverb,typing,3,control-low-intensity,control-outdoor,0
6,23,reverb,dialup_internet,2,control-low-intensity,control-indoor,0
6,24,reverb,boat_horn,2,control-low-intensity,control-outdoor,0
6,25,reverb,rubbing_hands,1,control-low-intensity,control-outdoor,0
6,26,reverb,ClankingDishes_078dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
6,27,unaltered,printing,3,control-low-intensity,control-indoor,0
6,28,reverb,horse_galloping,4,control-low-intensity,control-outdoor,0
6,29,reverb,Chainsaw_113dB,4,high-intensity,outdoor,1
6,30,unaltered,motorcycle_reving,3,control-high-intensity,control-outdoor,0
6,31,reverb,waves_at_beach,4,control-low-intensity,control-outdoor,0
6,32,reverb,ElectricShaver_072dB,5,medium-intensity,indoor,1.5
6,33,reverb,blender,4,control-low-intensity,control-outdoor,0
6,34,reverb,thunder,1,control-high-intensity,control-outdoor,0
6,35,reverb,cat_purring,4,control-low-intensity,control-outdoor,0
6,36,reverb,explosion,3,control-high-intensity,control-outdoor,0
6,37,unaltered,Drill_101dB,5,high-intensity,either,1.5
6,38,unaltered,clock_ticking,2,control-low-intensity,control-indoor,0
6,39,reverb,pool_balls_colliding,5,control-low-intensity,control-indoor,0
6,40,unaltered,frog_croaking,5,control-low-intensity,control-outdoor,0
6,41,reverb,car_crash,4,control-high-intensity,control-outdoor,0
6,42,reverb,flag_flapping,1,control-low-intensity,control-outdoor,0
6,43,unaltered,angry_shouting,3,control-low-intensity,control-outdoor,0
6,44,reverb,HammerMetal_112dB,4,high-intensity,either,1.5
6,45,reverb,crowd_cheering,4,control-high-intensity,control-outdoor,0
6,46,unaltered,BicycleFreewheel_072dB,3,medium-intensity,outdoor,1
6,47,reverb,slicing_bread,2,control-low-intensity,control-outdoor,0
6,48,reverb,bus,2,control-low-intensity,control-outdoor,0
6,49,reverb,car_accelerating,5,control-low-intensity,control-outdoor,0
6,50,unaltered,Velcro_066dB,2,medium-intensity,either,0
6,51,reverb,scratching,2,control-low-intensity,control-outdoor,0
6,52,unaltered,cutting_with_scissors,1,control-low-intensity,control-outdoor,0
6,53,reverb,wolf_howling,2,control-low-intensity,control-outdoor,0
6,54,unaltered,WaterSplash_057dB,5,low-intensity,outdoor,1.5
6,55,reverb,Zipper_058dB,4,low-intensity,either,1.5
6,56,reverb,Lawnmower_119dB,4,high-intensity,outdoor,0
6,57,unaltered,ElectricCanOpener_083dB,3,high-intensity,indoor,1.5
6,58,reverb,bowling_pins_falling,3,control-low-intensity,control-indoor,0
6,59,unaltered,train_warning_bell,3,control-high-intensity,control-outdoor,0
6,60,unaltered,PouringLiquid_059dB,3,low-intensity,either,1.5
6,61,unaltered,breathing,4,control-low-intensity,control-outdoor,0
6,62,reverb,cow_mooing,1,control-low-intensity,control-outdoor,0
6,63,unaltered,bees_buzzing,2,control-low-intensity,control-outdoor,0
6,64,reverb,hair_dryer,3,control-low-intensity,control-indoor,0
6,65,unaltered,fireworks,5,control-high-intensity,control-outdoor,0
6,66,reverb,train_whistle,3,control-high-intensity,control-outdoor,0
6,67,reverb,PeelingVegetables059dB,2,low-intensity,indoor,1.5
6,68,unaltered,shuffling_cards,5,control-low-intensity,control-outdoor,0
6,69,reverb,CrumplingPaper_069dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
6,70,unaltered,coloring,4,control-low-intensity,control-outdoor,0
6,71,unaltered,CompressedAirSpray_095dB,4,high-intensity,either,1
6,72,reverb,siren,5,control-high-intensity,control-outdoor,0
6,73,reverb,glass_shattering,4,control-low-intensity,control-outdoor,0
6,74,unaltered,FootstepsInSand_055dB,3,low-intensity,outdoor,1.5
6,75,reverb,car_skidding,5,control-low-intensity,control-outdoor,0
6,76,unaltered,chainsaw_revving,3,control-high-intensity,control-outdoor,0
6,77,unaltered,HammerNail_097dB,4,high-intensity,either,1
6,78,reverb,BranchTrimmer_053dB,5,low-intensity,outdoor,1.5
6,79,unaltered,Typing_042dB,2,low-intensity,indoor,0
6,80,unaltered,spraying,3,control-low-intensity,control-outdoor,0
6,81,reverb,BicycleBell_092dB,2,high-intensity,outdoor,1
6,82,unaltered,pig_snorting,2,control-low-intensity,control-outdoor,0
6,83,unaltered,Shovel_059dB,2,low-intensity,outdoor,1.5
6,84,unaltered,SawingWood_081dB,3,medium-intensity,either,1.5
6,85,reverb,scream,4,control-high-intensity,control-outdoor,0
