listener,listener_trial,reverb_condition,sound_heard,natural_rating,typical_source_intensity,typical_source_location,distance_matched_subset
32,169,reverb,hammering,3,low-intensity,outdoor,0
32,170,reverb,coughing,5,low-intensity,outdoor,1.5
32,171,reverb,car_engine_starting,1,low-intensity,outdoor,0
32,172,reverb,finger_tapping,4,low-intensity,outdoor,1.5
32,173,unaltered,geese,5,low-intensity,outdoor,0
32,174,reverb,scratching,2,low-intensity,outdoor,0
32,175,reverb,stream,3,low-intensity,outdoor,1.5
32,176,unaltered,road_traffic,3,high-intensity,outdoor,0
32,177,reverb,balloondeflating,1,low-intensity,outdoor,0
32,178,reverb,fireworks,5,high-intensity,outdoor,0
32,179,unaltered,church_bells,5,high-intensity,outdoor,0
32,180,unaltered,toothbrushing,4,low-intensity,indoor,0
32,181,reverb,microwave_running,5,low-intensity,indoor,0
32,182,reverb,waves_at_beach,3,low-intensity,outdoor,0
32,183,reverb,dishes_clanking,3,low-intensity,indoor,1.5
32,184,unaltered,crow,3,low-intensity,outdoor,NaN
32,185,unaltered,turkey_gobble,5,low-intensity,outdoor,0
32,186,unaltered,slicing_bread,4,low-intensity,indoor,1.5
32,187,unaltered,wolf_howling,5,low-intensity,outdoor,0
32,188,reverb,grating_food,3,low-intensity,indoor,1.5
32,189,unaltered,cutting_with_scissors,4,low-intensity,outdoor,0
32,190,reverb,tearing,3,low-intensity,outdoor,0
32,191,unaltered,crumpling_paper,5,low-intensity,outdoor,0
32,192,reverb,owl_hooting,2,low-intensity,outdoor,0
33,1,unaltered,bells_jingling,2,low-intensity,outdoor,0
33,2,unaltered,film_reel_turning,5,low-intensity,indoor,0
33,3,unaltered,bus,4,low-intensity,outdoor,0
33,4,unaltered,cicadas,3,low-intensity,outdoor,NaN
33,5,reverb,crumpling_paper,1,low-intensity,outdoor,0
33,6,reverb,grunting_and_groaning,3,low-intensity,outdoor,1.5
33,7,unaltered,balloondeflating,5,low-intensity,outdoor,0
33,8,reverb,winding_up_a_device,2,low-intensity,outdoor,0
33,9,unaltered,hammering,4,low-intensity,outdoor,0
33,10,reverb,jackhammer,4,high-intensity,outdoor,0
33,11,unaltered,chair_rolling,5,low-intensity,indoor,1.5
33,12,reverb,cash_register,3,low-intensity,indoor,0
33,13,reverb,bowling_pins_falling,1,high-intensity,indoor,0
33,14,unaltered,wolf_howling,2,low-intensity,outdoor,0
33,15,reverb,walking_with_heels,3,low-intensity,outdoor,NaN
33,16,unaltered,fireworks,2,high-intensity,outdoor,0
33,17,unaltered,car_idling,3,low-intensity,outdoor,0
33,18,unaltered,walking_on_gravel,5,low-intensity,outdoor,1.5
33,19,reverb,dog_barking,4,high-intensity,outdoor,0
33,20,reverb,chopping_food,2,low-intensity,indoor,0
33,21,unaltered,suitcase_rolling,4,low-intensity,outdoor,0
33,22,unaltered,dog_panting,4,low-intensity,outdoor,NaN
33,23,reverb,jumping_rope,5,low-intensity,outdoor,1.5
33,24,reverb,water_splashing,4,low-intensity,outdoor,1.5
33,25,reverb,wind,5,low-intensity,outdoor,0
33,26,unaltered,coughing,5,low-intensity,outdoor,1.5
33,27,unaltered,pool_balls_colliding,5,low-intensity,indoor,0
33,28,unaltered,crickets,3,low-intensity,outdoor,0
33,29,reverb,car_accelerating,1,low-intensity,outdoor,0
33,30,unaltered,elevator_door,5,low-intensity,indoor,1.5
33,31,unaltered,blacksmith_hammering,1,high-intensity,outdoor,0
33,32,reverb,shuffling_cards,1,low-intensity,outdoor,0
33,33,reverb,gavel,3,low-intensity,indoor,0
33,34,unaltered,church_bells,5,high-intensity,outdoor,0
33,35,reverb,geese,5,low-intensity,outdoor,0
33,36,reverb,road_traffic,3,high-intensity,outdoor,0
33,37,reverb,pig_snorting,3,low-intensity,outdoor,1.5
33,38,unaltered,rain,3,low-intensity,outdoor,1.5
33,39,reverb,grating_food,4,low-intensity,indoor,1.5
33,40,reverb,whistle,5,high-intensity,outdoor,NaN
33,41,reverb,chainsaw_revving,5,high-intensity,outdoor,0
33,42,unaltered,bicycling,4,low-intensity,outdoor,0
33,43,unaltered,ping_pong,3,low-intensity,indoor,1.5
33,44,reverb,flushing,3,low-intensity,indoor,0
33,45,reverb,spray_can_shaking,5,low-intensity,outdoor,NaN
33,46,reverb,dishes_clanking,2,low-intensity,indoor,1.5
33,47,unaltered,rattlesnake,2,low-intensity,outdoor,1.5
33,48,unaltered,pepper_grinder,4,low-intensity,indoor,0
33,49,reverb,typing,5,low-intensity,indoor,0
33,50,reverb,ballooninflating,2,low-intensity,outdoor,0
33,51,unaltered,rubbing_hands,2,low-intensity,outdoor,0
33,52,reverb,marching,3,low-intensity,outdoor,1.5
33,53,unaltered,basketball_dribbling,2,low-intensity,outdoor,0
33,54,unaltered,crow,4,low-intensity,outdoor,NaN
33,55,reverb,running_water,4,low-intensity,outdoor,0
33,56,unaltered,bees_buzzing,3,low-intensity,outdoor,0
33,57,unaltered,angry_shouting,4,high-intensity,outdoor,0
33,58,reverb,crowd_cheering,2,high-intensity,outdoor,0
33,59,unaltered,tennis_volley,3,low-intensity,outdoor,0
33,60,reverb,tearing,3,low-intensity,outdoor,0
33,61,unaltered,chimes_in_the_wind,3,low-intensity,outdoor,0
33,62,reverb,busaccelerating,3,low-intensity,outdoor,0
33,63,unaltered,humming,3,low-intensity,outdoor,0
33,64,reverb,scratching,4,low-intensity,outdoor,0
33,65,unaltered,microwave_running,5,low-intensity,indoor,0
33,66,reverb,train_whistle,2,high-intensity,outdoor,0
33,67,unaltered,turkey_gobble,2,low-intensity,outdoor,0
33,68,unaltered,motorcycle_reving,4,high-intensity,outdoor,0
33,69,reverb,coloring,1,low-intensity,outdoor,0
33,70,reverb,coin_dropping,4,low-intensity,outdoor,0
33,71,reverb,airhockey,4,low-intensity,indoor,0
33,72,reverb,finger_tapping,3,low-intensity,outdoor,1.5
33,73,unaltered,siren,5,high-intensity,outdoor,0
33,74,reverb,owl_hooting,2,low-intensity,outdoor,0
33,75,unaltered,hair_dryer,4,low-intensity,indoor,1.5
33,76,unaltered,walking_on_leaves,4,low-intensity,outdoor,1.5
33,77,reverb,airconditioner,5,low-intensity,indoor,0
33,78,unaltered,writing_on_paper,2,low-intensity,indoor,0
33,79,unaltered,door_knocking,4,low-intensity,outdoor,0
33,80,unaltered,thunder,5,high-intensity,outdoor,0
33,81,unaltered,cutting_with_scissors,4,low-intensity,outdoor,0
33,82,reverb,spraying,4,low-intensity,outdoor,0
33,83,reverb,shoveling,4,low-intensity,outdoor,1.5
33,84,unaltered,gargling,5,low-intensity,indoor,1.5
33,85,unaltered,crying,5,high-intensity,outdoor,1.5
33,86,unaltered,dog_drinking,2,low-intensity,outdoor,0
33,87,unaltered,pouring_water_out_of_bottle,2,low-intensity,outdoor,0
33,88,reverb,rooster,4,low-intensity,outdoor,0
33,89,reverb,slicing_bread,2,low-intensity,indoor,1.5
33,90,unaltered,cat_purring,4,low-intensity,outdoor,0
33,91,unaltered,wings_flapping,5,low-intensity,outdoor,0
33,92,unaltered,boat_horn,1,high-intensity,outdoor,0
33,93,reverb,truck_beeping_while_backing_up,5,low-intensity,outdoor,0
33,94,unaltered,train_warning_bell,5,high-intensity,outdoor,NaN
33,95,reverb,rotary_telephone_dialer,2,low-intensity,indoor,0
33,96,unaltered,bulldozer,5,high-intensity,outdoor,0
33,97,unaltered,squeaky_toy,5,low-intensity,outdoor,0
33,98,unaltered,camera_snapping_photos,2,low-intensity,outdoor,0
33,99,unaltered,electric_shaver,5,low-intensity,indoor,0
33,100,reverb,fire_alarm,4,high-intensity,outdoor,NaN
33,101,reverb,radio_or_tv_static,4,low-intensity,indoor,0
33,102,unaltered,airplane_taking_off,3,high-intensity,outdoor,0
33,103,unaltered,running,4,low-intensity,outdoor,0
33,104,reverb,motorboat,5,high-intensity,outdoor,0
33,105,reverb,dentist_drill,1,high-intensity,indoor,1.5
33,106,reverb,gong,2,high-intensity,outdoor,0
33,107,reverb,zipper,3,low-intensity,outdoor,0
33,108,reverb,vegetable_peeler,1,low-intensity,indoor,0
33,109,reverb,dialup_internet,1,low-intensity,indoor,0
33,110,unaltered,sheep,4,low-intensity,outdoor,1.5
33,111,unaltered,car_skidding,4,high-intensity,outdoor,0
33,112,reverb,writing_on_a_chalkboard,2,low-intensity,indoor,0
33,113,reverb,car_power_windows,4,low-intensity,outdoor,0
33,114,reverb,sliding_door,5,low-intensity,outdoor,0
33,115,unaltered,hawk,5,low-intensity,outdoor,0
33,116,unaltered,telephone_dialing,3,low-intensity,indoor,0
33,117,reverb,train_passing_by,1,high-intensity,outdoor,0
33,118,unaltered,fire,5,low-intensity,outdoor,1.5
33,119,reverb,coin_in_vending_machine,3,low-intensity,outdoor,0
33,120,reverb,glass_shattering,2,high-intensity,outdoor,NaN
33,121,reverb,puppy_whining,5,low-intensity,outdoor,0
33,122,reverb,school_bell,4,high-intensity,outdoor,0
33,123,unaltered,gunfire,5,high-intensity,outdoor,0
33,124,unaltered,stream,5,low-intensity,outdoor,1.5
33,125,reverb,biting_and_chewing,4,low-intensity,outdoor,0
33,126,reverb,vacuum,3,high-intensity,indoor,1.5
33,127,reverb,drinking,3,low-intensity,outdoor,0
33,128,reverb,horse_neighing,3,low-intensity,outdoor,NaN
33,129,unaltered,dial_tone,5,low-intensity,indoor,1.5
33,130,unaltered,walking_on_hard_surface,4,low-intensity,outdoor,0
33,131,reverb,newspaper_rustling,3,low-intensity,outdoor,0
33,132,unaltered,whispering,3,low-intensity,outdoor,0
33,133,reverb,kettle_whistling,4,low-intensity,indoor,0
33,134,unaltered,running_on_gravel,5,low-intensity,outdoor,0
33,135,unaltered,bike_bell,3,low-intensity,outdoor,1.5
33,136,unaltered,applause,3,high-intensity,outdoor,NaN
33,137,reverb,lawn_mower,5,high-intensity,outdoor,0
33,138,unaltered,bear,3,low-intensity,outdoor,0
33,139,reverb,printing,2,low-intensity,indoor,0
33,140,reverb,scream,4,high-intensity,outdoor,0
33,141,unaltered,running_up_stairs,5,low-intensity,outdoor,NaN
33,142,unaltered,duck_quack,5,low-intensity,outdoor,0
33,143,reverb,background_speech,2,high-intensity,outdoor,0
33,144,reverb,sharpening_knives,3,low-intensity,indoor,0
33,145,unaltered,flag_flapping,5,low-intensity,outdoor,0
33,146,unaltered,chicken_clucking,4,low-intensity,outdoor,0
33,147,unaltered,seal,4,low-intensity,outdoor,0
33,148,unaltered,car_crash,3,high-intensity,outdoor,0
33,149,unaltered,cow_mooing,4,low-intensity,outdoor,1.5
33,150,unaltered,shower,3,low-intensity,indoor,1.5
33,151,reverb,rocking_chair,2,low-intensity,outdoor,0
33,152,unaltered,cuckoo_clock,3,low-intensity,indoor,1.5
33,153,unaltered,toothbrushing,5,low-intensity,indoor,0
33,154,unaltered,swimming,1,low-intensity,outdoor,0
33,155,reverb,waves_at_beach,3,low-intensity,outdoor,0
33,156,reverb,truck,1,high-intensity,outdoor,0
33,157,reverb,computer_startup_sound,3,low-intensity,indoor,0
33,158,reverb,blowing_on_bottle,2,low-intensity,outdoor,0
33,159,unaltered,lion_growl_and_roar,5,high-intensity,outdoor,0
33,160,reverb,explosion,2,high-intensity,outdoor,0
33,161,unaltered,bus_decelerating,5,low-intensity,outdoor,1.5
33,162,reverb,car_engine_starting,4,low-intensity,outdoor,0
33,163,unaltered,cellphone_vibrating,5,low-intensity,outdoor,0
33,164,unaltered,grandfather_clock_chimes,5,low-intensity,indoor,0
33,165,unaltered,pinball_machine_sounds,3,high-intensity,indoor,0
33,166,unaltered,sawing,5,low-intensity,outdoor,0
33,167,unaltered,electric_hand_drill,1,high-intensity,outdoor,0
33,168,unaltered,bicycle_skidding,4,low-intensity,outdoor,0
33,169,reverb,laughing,1,high-intensity,outdoor,1.5
33,170,reverb,pouring_liquid,2,low-intensity,outdoor,0
33,171,reverb,ratchet,1,low-intensity,outdoor,NaN
33,172,reverb,frying,2,low-intensity,indoor,0
33,173,reverb,water_dripping,4,low-intensity,outdoor,0
33,174,unaltered,coffee_machine,2,low-intensity,indoor,1.5
33,175,reverb,boiling_water,3,low-intensity,indoor,0
33,176,unaltered,heart_beat,2,low-intensity,outdoor,0
33,177,reverb,velcro,5,low-intensity,outdoor,0
33,178,unaltered,monkey_scream,4,high-intensity,outdoor,0
33,179,unaltered,doorbell,5,high-intensity,outdoor,1.5
33,180,reverb,frog_croaking,2,low-intensity,outdoor,1.5
33,181,reverb,seagulls,1,low-intensity,outdoor,0
33,182,unaltered,popcorn,4,low-intensity,indoor,0
33,183,unaltered,race_car_passing_by,4,high-intensity,outdoor,0
33,184,unaltered,reception_desk_bell,4,low-intensity,indoor,0
33,185,reverb,horse_galloping,3,low-intensity,outdoor,0
33,186,unaltered,breathing,2,low-intensity,outdoor,NaN
33,187,reverb,keys_jingling,5,low-intensity,outdoor,0
33,188,unaltered,helicopter,3,high-intensity,outdoor,0
33,189,reverb,songbird,5,low-intensity,outdoor,0
33,190,reverb,blender,1,high-intensity,indoor,1.5
33,191,reverb,crowd_laughing,2,high-intensity,outdoor,NaN
33,192,reverb,clock_ticking,5,low-intensity,indoor,0
34,1,reverb,explosion,5,high-intensity,outdoor,0
34,2,unaltered,electric_hand_drill,4,high-intensity,outdoor,0
34,3,reverb,coughing,3,low-intensity,outdoor,1.5
34,4,unaltered,writing_on_paper,4,low-intensity,indoor,0
34,5,reverb,boiling_water,3,low-intensity,indoor,0
34,6,unaltered,finger_tapping,3,low-intensity,outdoor,1.5
34,7,unaltered,grating_food,5,low-intensity,indoor,1.5
34,8,unaltered,seal,3,low-intensity,outdoor,0
34,9,reverb,pig_snorting,3,low-intensity,outdoor,1.5
34,10,reverb,kettle_whistling,2,low-intensity,indoor,0
34,11,reverb,cat_purring,2,low-intensity,outdoor,0
34,12,unaltered,car_engine_starting,3,low-intensity,outdoor,0
34,13,unaltered,airhockey,4,low-intensity,indoor,0
34,14,unaltered,car_idling,5,low-intensity,outdoor,0
34,15,reverb,motorcycle_reving,2,high-intensity,outdoor,0
34,16,reverb,horse_galloping,2,low-intensity,outdoor,0
34,17,reverb,helicopter,4,high-intensity,outdoor,0
34,18,reverb,background_speech,2,high-intensity,outdoor,0
34,19,unaltered,chopping_food,5,low-intensity,indoor,0
34,20,unaltered,train_warning_bell,3,high-intensity,outdoor,NaN
34,21,unaltered,ratchet,4,low-intensity,outdoor,NaN
34,22,unaltered,songbird,2,low-intensity,outdoor,0
34,23,unaltered,clock_ticking,4,low-intensity,indoor,0
34,24,unaltered,gavel,5,low-intensity,indoor,0
34,25,unaltered,cellphone_vibrating,3,low-intensity,outdoor,0
34,26,unaltered,rubbing_hands,4,low-intensity,outdoor,0
34,27,reverb,newspaper_rustling,1,low-intensity,outdoor,0
34,28,unaltered,fireworks,5,high-intensity,outdoor,0
34,29,unaltered,gargling,4,low-intensity,indoor,1.5
34,30,unaltered,siren,2,high-intensity,outdoor,0
34,31,reverb,water_dripping,3,low-intensity,outdoor,0
34,32,unaltered,car_power_windows,3,low-intensity,outdoor,0
34,33,unaltered,chimes_in_the_wind,5,low-intensity,outdoor,0
34,34,reverb,dial_tone,3,low-intensity,indoor,1.5
34,35,unaltered,printing,5,low-intensity,indoor,0
34,36,reverb,coffee_machine,5,low-intensity,indoor,1.5
34,37,reverb,frying,4,low-intensity,indoor,0
34,38,unaltered,tearing,2,low-intensity,outdoor,0
34,39,unaltered,walking_on_gravel,4,low-intensity,outdoor,1.5
34,40,unaltered,airplane_taking_off,3,high-intensity,outdoor,0
34,41,reverb,wind,5,low-intensity,outdoor,0
34,42,reverb,reception_desk_bell,4,low-intensity,indoor,0
34,43,unaltered,velcro,5,low-intensity,outdoor,0
34,44,reverb,fire,3,low-intensity,outdoor,1.5
34,45,unaltered,church_bells,5,high-intensity,outdoor,0
34,46,unaltered,dishes_clanking,5,low-intensity,indoor,1.5
34,47,unaltered,breathing,3,low-intensity,outdoor,NaN
34,48,reverb,cicadas,3,low-intensity,outdoor,NaN
34,49,reverb,rooster,2,low-intensity,outdoor,0
34,50,unaltered,heart_beat,2,low-intensity,outdoor,0
34,51,reverb,turkey_gobble,5,low-intensity,outdoor,0
34,52,unaltered,car_skidding,4,high-intensity,outdoor,0
34,53,unaltered,coloring,5,low-intensity,outdoor,0
34,54,unaltered,seagulls,5,low-intensity,outdoor,0
34,55,unaltered,crow,3,low-intensity,outdoor,NaN
34,56,unaltered,rocking_chair,4,low-intensity,outdoor,0
34,57,unaltered,blacksmith_hammering,5,high-intensity,outdoor,0
34,58,unaltered,hawk,5,low-intensity,outdoor,0
34,59,unaltered,laughing,5,high-intensity,outdoor,1.5
34,60,unaltered,coin_in_vending_machine,5,low-intensity,outdoor,0
34,61,reverb,gong,5,high-intensity,outdoor,0
34,62,reverb,race_car_passing_by,5,high-intensity,outdoor,0
34,63,reverb,waves_at_beach,4,low-intensity,outdoor,0
34,64,reverb,car_accelerating,1,low-intensity,outdoor,0
34,65,reverb,blender,5,high-intensity,indoor,1.5
34,66,reverb,jumping_rope,4,low-intensity,outdoor,1.5
34,67,unaltered,computer_startup_sound,2,low-intensity,indoor,0
34,68,unaltered,telephone_dialing,5,low-intensity,indoor,0
34,69,unaltered,balloondeflating,3,low-intensity,outdoor,0
34,70,unaltered,coin_dropping,3,low-intensity,outdoor,0
34,71,reverb,water_splashing,4,low-intensity,outdoor,1.5
34,72,unaltered,horse_neighing,4,low-intensity,outdoor,NaN
34,73,unaltered,ping_pong,5,low-intensity,indoor,1.5
34,74,reverb,wolf_howling,5,low-intensity,outdoor,0
34,75,reverb,bells_jingling,4,low-intensity,outdoor,0
34,76,reverb,hammering,5,low-intensity,outdoor,0
34,77,reverb,crowd_cheering,2,high-intensity,outdoor,0
34,78,reverb,running_up_stairs,3,low-intensity,outdoor,NaN
34,79,reverb,flag_flapping,4,low-intensity,outdoor,0
34,80,reverb,boat_horn,2,high-intensity,outdoor,0
34,81,reverb,vegetable_peeler,1,low-intensity,indoor,0
34,82,unaltered,bicycling,3,low-intensity,outdoor,0
34,83,reverb,road_traffic,2,high-intensity,outdoor,0
34,84,unaltered,pepper_grinder,3,low-intensity,indoor,0
34,85,reverb,pool_balls_colliding,5,low-intensity,indoor,0
34,86,unaltered,pouring_liquid,4,low-intensity,outdoor,0
34,87,unaltered,sharpening_knives,3,low-intensity,indoor,0
34,88,unaltered,cash_register,4,low-intensity,indoor,0
34,89,unaltered,writing_on_a_chalkboard,2,low-intensity,indoor,0
34,90,unaltered,tennis_volley,5,low-intensity,outdoor,0
34,91,unaltered,bicycle_skidding,4,low-intensity,outdoor,0
34,92,reverb,walking_with_heels,4,low-intensity,outdoor,NaN
34,93,reverb,thunder,5,high-intensity,outdoor,0
34,94,reverb,airconditioner,4,low-intensity,indoor,0
34,95,unaltered,truck,5,high-intensity,outdoor,0
34,96,unaltered,blowing_on_bottle,4,low-intensity,outdoor,0
34,97,reverb,rotary_telephone_dialer,2,low-intensity,indoor,0
34,98,unaltered,monkey_scream,4,high-intensity,outdoor,0
34,99,unaltered,motorboat,4,high-intensity,outdoor,0
34,100,unaltered,owl_hooting,4,low-intensity,outdoor,0
34,101,unaltered,shuffling_cards,5,low-intensity,outdoor,0
34,102,unaltered,microwave_running,3,low-intensity,indoor,0
34,103,reverb,chicken_clucking,2,low-intensity,outdoor,0
34,104,reverb,gunfire,1,high-intensity,outdoor,0
34,105,reverb,rattlesnake,4,low-intensity,outdoor,1.5
34,106,reverb,rain,3,low-intensity,outdoor,1.5
34,107,unaltered,grunting_and_groaning,3,low-intensity,outdoor,1.5
34,108,reverb,applause,3,high-intensity,outdoor,NaN
34,109,unaltered,busaccelerating,4,low-intensity,outdoor,0
34,110,unaltered,walking_on_leaves,5,low-intensity,outdoor,1.5
34,111,unaltered,crying,5,high-intensity,outdoor,1.5
34,112,reverb,walking_on_hard_surface,5,low-intensity,outdoor,0
34,113,unaltered,shower,4,low-intensity,indoor,1.5
34,114,unaltered,crickets,3,low-intensity,outdoor,0
34,115,unaltered,whispering,4,low-intensity,outdoor,0
34,116,reverb,geese,5,low-intensity,outdoor,0
34,117,reverb,fire_alarm,3,high-intensity,outdoor,NaN
34,118,unaltered,popcorn,4,low-intensity,indoor,0
34,119,reverb,drinking,1,low-intensity,outdoor,0
34,120,unaltered,chair_rolling,5,low-intensity,indoor,1.5
34,121,reverb,angry_shouting,3,high-intensity,outdoor,0
34,122,reverb,lion_growl_and_roar,4,high-intensity,outdoor,0
34,123,unaltered,pouring_water_out_of_bottle,4,low-intensity,outdoor,0
34,124,reverb,grandfather_clock_chimes,4,low-intensity,indoor,0
34,125,unaltered,slicing_bread,3,low-intensity,indoor,1.5
34,126,unaltered,sawing,4,low-intensity,outdoor,0
34,127,unaltered,dentist_drill,5,high-intensity,indoor,1.5
34,128,reverb,keys_jingling,2,low-intensity,outdoor,0
34,129,unaltered,scream,5,high-intensity,outdoor,0
34,130,reverb,doorbell,2,high-intensity,outdoor,1.5
34,131,unaltered,dialup_internet,4,low-intensity,indoor,0
34,132,unaltered,jackhammer,5,high-intensity,outdoor,0
34,133,reverb,spraying,4,low-intensity,outdoor,0
34,134,reverb,zipper,2,low-intensity,outdoor,0
34,135,unaltered,running_on_gravel,5,low-intensity,outdoor,0
34,136,reverb,cutting_with_scissors,4,low-intensity,outdoor,0
34,137,unaltered,train_whistle,4,high-intensity,outdoor,0
34,138,reverb,dog_panting,1,low-intensity,outdoor,NaN
34,139,unaltered,elevator_door,3,low-intensity,indoor,1.5
34,140,reverb,car_crash,4,high-intensity,outdoor,0
34,141,reverb,bus,2,low-intensity,outdoor,0
34,142,unaltered,bus_decelerating,5,low-intensity,outdoor,1.5
34,143,reverb,typing,2,low-intensity,indoor,0
34,144,unaltered,glass_shattering,5,high-intensity,outdoor,NaN
34,145,reverb,shoveling,3,low-intensity,outdoor,1.5
34,146,reverb,door_knocking,5,low-intensity,outdoor,0
34,147,unaltered,lawn_mower,1,high-intensity,outdoor,0
34,148,reverb,wings_flapping,2,low-intensity,outdoor,0
34,149,reverb,cow_mooing,4,low-intensity,outdoor,1.5
34,150,unaltered,hair_dryer,4,low-intensity,indoor,1.5
34,151,unaltered,ballooninflating,5,low-intensity,outdoor,0
34,152,unaltered,spray_can_shaking,4,low-intensity,outdoor,NaN
34,153,reverb,whistle,4,high-intensity,outdoor,NaN
34,154,reverb,toothbrushing,3,low-intensity,indoor,0
34,155,unaltered,school_bell,3,high-intensity,outdoor,0
34,156,reverb,crumpling_paper,5,low-intensity,outdoor,0
34,157,unaltered,biting_and_chewing,5,low-intensity,outdoor,0
34,158,unaltered,flushing,4,low-intensity,indoor,0
34,159,reverb,basketball_dribbling,4,low-intensity,outdoor,0
34,160,reverb,crowd_laughing,4,high-intensity,outdoor,NaN
34,161,reverb,swimming,2,low-intensity,outdoor,0
34,162,reverb,bear,5,low-intensity,outdoor,0
34,163,reverb,marching,3,low-intensity,outdoor,1.5
34,164,unaltered,suitcase_rolling,1,low-intensity,outdoor,0
34,165,reverb,film_reel_turning,2,low-intensity,indoor,0
34,166,unaltered,squeaky_toy,5,low-intensity,outdoor,0
34,167,unaltered,bowling_pins_falling,5,high-intensity,indoor,0
34,168,unaltered,frog_croaking,4,low-intensity,outdoor,1.5
34,169,unaltered,camera_snapping_photos,4,low-intensity,outdoor,0
34,170,unaltered,stream,5,low-intensity,outdoor,1.5
34,171,reverb,train_passing_by,3,high-intensity,outdoor,0
34,172,unaltered,sliding_door,3,low-intensity,outdoor,0
34,173,reverb,pinball_machine_sounds,3,high-intensity,indoor,0
34,174,unaltered,truck_beeping_while_backing_up,4,low-intensity,outdoor,0
34,175,unaltered,puppy_whining,3,low-intensity,outdoor,0
34,176,reverb,running_water,3,low-intensity,outdoor,0
34,177,reverb,cuckoo_clock,5,low-intensity,indoor,1.5
34,178,unaltered,vacuum,3,high-intensity,indoor,1.5
34,179,unaltered,bike_bell,3,low-intensity,outdoor,1.5
34,180,reverb,duck_quack,5,low-intensity,outdoor,0
34,181,reverb,radio_or_tv_static,4,low-intensity,indoor,0
34,182,reverb,humming,5,low-intensity,outdoor,0
34,183,unaltered,bees_buzzing,5,low-intensity,outdoor,0
34,184,reverb,bulldozer,5,high-intensity,outdoor,0
34,185,unaltered,chainsaw_revving,4,high-intensity,outdoor,0
34,186,unaltered,running,4,low-intensity,outdoor,0
34,187,reverb,electric_shaver,2,low-intensity,indoor,0
34,188,reverb,scratching,4,low-intensity,outdoor,0
34,189,reverb,sheep,3,low-intensity,outdoor,1.5
34,190,reverb,winding_up_a_device,4,low-intensity,outdoor,0
34,191,reverb,dog_drinking,4,low-intensity,outdoor,0
34,192,unaltered,dog_barking,5,high-intensity,outdoor,0
35,1,unaltered,cuckoo_clock,3,low-intensity,indoor,1.5
35,2,unaltered,balloondeflating,3,low-intensity,outdoor,0
35,3,reverb,rotary_telephone_dialer,3,low-intensity,indoor,0
35,4,reverb,computer_startup_sound,4,low-intensity,indoor,0
35,5,unaltered,church_bells,2,high-intensity,outdoor,0
35,6,unaltered,rattlesnake,4,low-intensity,outdoor,1.5
35,7,unaltered,applause,5,high-intensity,outdoor,NaN
35,8,reverb,spray_can_shaking,5,low-intensity,outdoor,NaN
35,9,reverb,door_knocking,1,low-intensity,outdoor,0
35,10,unaltered,lion_growl_and_roar,3,high-intensity,outdoor,0
35,11,unaltered,printing,5,low-intensity,indoor,0
35,12,unaltered,seal,4,low-intensity,outdoor,0
35,13,unaltered,kettle_whistling,4,low-intensity,indoor,0
35,14,unaltered,shower,5,low-intensity,indoor,1.5
35,15,unaltered,suitcase_rolling,3,low-intensity,outdoor,0
35,16,reverb,ratchet,3,low-intensity,outdoor,NaN
35,17,unaltered,vacuum,3,high-intensity,indoor,1.5
35,18,reverb,geese,4,low-intensity,outdoor,0
35,19,unaltered,water_splashing,5,low-intensity,outdoor,1.5
35,20,reverb,drinking,4,low-intensity,outdoor,0
35,21,unaltered,tearing,2,low-intensity,outdoor,0
35,22,unaltered,bike_bell,5,low-intensity,outdoor,1.5
35,23,reverb,bicycle_skidding,3,low-intensity,outdoor,0
35,24,unaltered,puppy_whining,2,low-intensity,outdoor,0
35,25,unaltered,bulldozer,5,high-intensity,outdoor,0
35,26,unaltered,basketball_dribbling,5,low-intensity,outdoor,0
35,27,reverb,winding_up_a_device,2,low-intensity,outdoor,0
35,28,unaltered,hair_dryer,5,low-intensity,indoor,1.5
35,29,unaltered,waves_at_beach,2,low-intensity,outdoor,0
35,30,reverb,hammering,5,low-intensity,outdoor,0
35,31,unaltered,owl_hooting,5,low-intensity,outdoor,0
35,32,reverb,bicycling,2,low-intensity,outdoor,0
35,33,unaltered,walking_on_leaves,5,low-intensity,outdoor,1.5
35,34,reverb,blacksmith_hammering,4,high-intensity,outdoor,0
35,35,reverb,school_bell,3,high-intensity,outdoor,0
35,36,unaltered,stream,4,low-intensity,outdoor,1.5
35,37,reverb,coin_in_vending_machine,4,low-intensity,outdoor,0
35,38,reverb,jackhammer,4,high-intensity,outdoor,0
35,39,reverb,film_reel_turning,3,low-intensity,indoor,0
35,40,unaltered,reception_desk_bell,3,low-intensity,indoor,0
35,41,unaltered,thunder,5,high-intensity,outdoor,0
35,42,unaltered,shoveling,4,low-intensity,outdoor,1.5
35,43,reverb,horse_galloping,3,low-intensity,outdoor,0
35,44,unaltered,chainsaw_revving,5,high-intensity,outdoor,0
35,45,reverb,bear,2,low-intensity,outdoor,0
35,46,unaltered,dishes_clanking,4,low-intensity,indoor,1.5
35,47,unaltered,vegetable_peeler,5,low-intensity,indoor,0
35,48,reverb,writing_on_a_chalkboard,3,low-intensity,indoor,0
35,49,unaltered,popcorn,3,low-intensity,indoor,0
35,50,reverb,siren,2,high-intensity,outdoor,0
35,51,unaltered,finger_tapping,3,low-intensity,outdoor,1.5
