listener,listener_trial,reverb_condition,sound_heard,distance_rating,typical_source_intensity
127,66,unaltered,dialup_internet,4,control-low-intensity
127,67,reverb,CompressedAirSpray,1,high-intensity
127,68,reverb,SprayCanShake,6,medium-intensity
127,69,unaltered,ChoppingVegetables,6,low-intensity
127,70,reverb,cow_mooing,5,control-low-intensity
127,71,unaltered,CrumplingPaper,5,medium-intensity
127,72,unaltered,horse_galloping,4,control-low-intensity
127,73,unaltered,flag_flapping,8,control-low-intensity
127,74,unaltered,GlassSmash,4,high-intensity
127,75,unaltered,FootsepsInPebble,4,medium-intensity
127,76,unaltered,duck_quack,2,control-low-intensity
127,77,reverb,wolf_howling,7,control-low-intensity
127,78,unaltered,Stapler,2,medium-intensity
127,79,reverb,breathing,5,control-low-intensity
127,80,reverb,WalkingLeaves,5,medium-intensity
127,81,unaltered,typing,5,control-low-intensity
127,82,unaltered,WaterSplash,1,low-intensity
127,83,unaltered,BoilingKettle,4,medium-intensity
127,84,reverb,car_crash,4,control-high-intensity
127,85,reverb,computer_startup_sound,5,control-low-intensity
127,86,reverb,rotary_telephone_dialer,6,control-low-intensity
127,87,unaltered,NailsFromBox,4,medium-intensity
127,88,unaltered,train_passing_by,6,control-high-intensity
127,89,reverb,PeelingVegetable,1,low-intensity
127,90,unaltered,car_idling,4,control-low-intensity
127,91,reverb,printing,2,control-low-intensity
127,92,unaltered,chainsaw_revving,4,control-high-intensity
127,93,unaltered,humming,2,control-low-intensity
127,94,unaltered,race_car_passing_by,9,control-high-intensity
127,95,reverb,angry_shouting,6,control-low-intensity
127,96,reverb,scratching,7,control-low-intensity
127,97,unaltered,crowd_cheering,5,control-high-intensity
127,98,unaltered,Shovel,5,low-intensity
127,99,reverb,electric_shaver,4,control-low-intensity
127,100,unaltered,bear,4,control-low-intensity
127,101,reverb,spraying,4,control-low-intensity
127,102,unaltered,bowling_pins_falling,5,control-low-intensity
127,103,unaltered,dentist_drill,4,control-low-intensity
127,104,unaltered,writing_on_a_chalkboard,4,control-low-intensity
127,105,unaltered,RustlingBranch,2,low-intensity
127,106,reverb,writing_on_paper,2,control-low-intensity
127,107,unaltered,BicycleFreewheel,6,medium-intensity
127,108,reverb,train_warning_bell,1,control-high-intensity
127,109,reverb,horse_neighing,2,control-low-intensity
127,110,reverb,ElectricShaver,5,medium-intensity
127,111,unaltered,PouringLiquid,4,low-intensity
127,112,reverb,shuffling_cards,5,control-low-intensity
127,113,reverb,finger_tapping,6,control-low-intensity
127,114,reverb,glass_shattering,4,control-low-intensity
127,115,reverb,vegetable_peeler,7,control-low-intensity
127,116,unaltered,slicing_bread,6,control-low-intensity
128,1,unaltered,shuffling_cards,6,control-low-intensity
128,2,reverb,flag_flapping,5,control-low-intensity
128,3,reverb,whispering,5,control-low-intensity
128,4,reverb,HammerMetal,4,high-intensity
128,5,reverb,heart_beat,4,control-low-intensity
128,6,reverb,kettle_whistling,5,control-low-intensity
128,7,unaltered,Chainsaw,5,high-intensity
128,8,unaltered,waves_at_beach,5,control-low-intensity
128,9,unaltered,typing,4,control-low-intensity
128,10,unaltered,wolf_howling,6,control-low-intensity
128,11,reverb,FootstepsInSand,6,low-intensity
128,12,unaltered,angry_shouting,4,control-low-intensity
128,13,unaltered,Drill,5,high-intensity
128,14,unaltered,grandfather_clock_chimes,4,control-low-intensity
128,15,unaltered,RustlingBranch,2,low-intensity
128,16,reverb,printing,6,control-low-intensity
128,17,reverb,Typing,8,low-intensity
128,18,unaltered,frog_croaking,6,control-low-intensity
128,19,unaltered,FootsepsInPebble,2,medium-intensity
128,20,reverb,blender,7,control-low-intensity
128,21,reverb,Velcro,5,medium-intensity
128,22,reverb,Vacuum,5,high-intensity
128,23,reverb,CompressedAirSpray,5,high-intensity
128,24,reverb,PepperGrinder,2,low-intensity
128,25,unaltered,BranchTrimmer,4,low-intensity
128,26,unaltered,motorboat,7,control-high-intensity
128,27,reverb,Stapler,2,medium-intensity
128,28,unaltered,busaccelerating,5,control-low-intensity
128,29,reverb,CrumplingPaper,8,medium-intensity
128,30,reverb,writing_on_a_chalkboard,6,control-low-intensity
128,31,reverb,DroppingStones,5,high-intensity
128,32,reverb,ChoppingVegetables,6,low-intensity
128,33,unaltered,scream,7,control-high-intensity
128,34,unaltered,train_warning_bell,5,control-high-intensity
128,35,unaltered,horse_galloping,6,control-low-intensity
128,36,unaltered,ElectricShaver,6,medium-intensity
128,37,unaltered,clock_ticking,2,control-low-intensity
128,38,unaltered,WalkingLeaves,4,medium-intensity
128,39,reverb,SprayCanShake,6,medium-intensity
128,40,reverb,ElectricCanOpener,5,high-intensity
128,41,reverb,horse_neighing,7,control-low-intensity
128,42,unaltered,cutting_with_scissors,5,control-low-intensity
128,43,reverb,humming,2,control-low-intensity
128,44,unaltered,Blender,1,high-intensity
128,45,unaltered,car_crash,5,control-high-intensity
128,46,reverb,siren,8,control-high-intensity
128,47,reverb,rotary_telephone_dialer,5,control-low-intensity
128,48,reverb,WaterSplash,6,low-intensity
128,49,reverb,hair_dryer,6,control-low-intensity
128,50,reverb,BoilingKettle,4,medium-intensity
128,51,reverb,cuckoo_clock,7,control-low-intensity
128,52,reverb,NailsFromBox,6,medium-intensity
128,53,reverb,BiteChewApple,2,low-intensity
128,54,unaltered,slicing_bread,1,control-low-intensity
128,55,unaltered,glass_shattering,4,control-low-intensity
128,56,unaltered,Scissors,4,low-intensity
128,57,unaltered,car_idling,4,control-low-intensity
128,58,unaltered,train_passing_by,4,control-high-intensity
128,59,unaltered,owl_hooting,1,control-low-intensity
128,60,reverb,flushing,6,control-low-intensity
128,61,unaltered,vegetable_peeler,2,control-low-intensity
128,62,unaltered,spraying,4,control-low-intensity
128,63,unaltered,explosion,6,control-high-intensity
128,64,reverb,car_skidding,7,control-low-intensity
128,65,unaltered,car_accelerating,7,control-low-intensity
128,66,unaltered,SawingWood,4,medium-intensity
128,67,unaltered,HairDryer,2,high-intensity
128,68,unaltered,CoinDrop,1,medium-intensity
128,69,reverb,Shovel,6,low-intensity
128,70,reverb,PeelingVegetable,4,low-intensity
128,71,reverb,chainsaw_revving,8,control-high-intensity
128,72,reverb,pool_balls_colliding,6,control-low-intensity
128,73,reverb,motorcycle_reving,8,control-high-intensity
128,74,unaltered,Hatchet,5,medium-intensity
128,75,unaltered,cash_register,4,control-low-intensity
128,76,unaltered,race_car_passing_by,7,control-high-intensity
128,77,unaltered,electric_shaver,2,control-low-intensity
128,78,reverb,bowling_pins_falling,6,control-low-intensity
128,79,reverb,coloring,8,control-low-intensity
128,80,reverb,computer_startup_sound,2,control-low-intensity
128,81,reverb,scratching,7,control-low-intensity
128,82,unaltered,dialup_internet,2,control-low-intensity
128,83,unaltered,CoffeeBeanGrinder,7,high-intensity
128,84,unaltered,Lawnmower,4,high-intensity
128,85,unaltered,BicycleFreewheel,2,medium-intensity
128,86,unaltered,thunder,6,control-high-intensity
128,87,unaltered,BicycleBell,4,high-intensity
128,88,reverb,cow_mooing,6,control-low-intensity
128,89,unaltered,finger_tapping,4,control-low-intensity
128,90,reverb,HammerNail,5,high-intensity
128,91,reverb,SuitcaseRolling,7,low-intensity
128,92,reverb,duck_quack,2,control-low-intensity
128,93,unaltered,HandsRubbing,2,low-intensity
128,94,reverb,dentist_drill,4,control-low-intensity
128,95,reverb,rubbing_hands,2,control-low-intensity
128,96,unaltered,cat_purring,4,control-low-intensity
128,97,reverb,writing_on_paper,4,control-low-intensity
128,98,reverb,pig_snorting,5,control-low-intensity
128,99,unaltered,Ratchet,9,medium-intensity
128,100,reverb,jackhammer,2,control-high-intensity
128,101,reverb,boat_horn,4,control-low-intensity
128,102,unaltered,ClankingDishes,5,medium-intensity
128,103,unaltered,PouringLiquid,5,low-intensity
128,104,reverb,crowd_cheering,8,control-high-intensity
128,105,reverb,fireworks,6,control-high-intensity
128,106,reverb,airplane_taking_off,6,control-high-intensity
128,107,reverb,bees_buzzing,4,control-low-intensity
128,108,unaltered,shower,1,control-low-intensity
128,109,unaltered,LeafBlower,4,high-intensity
128,110,unaltered,fire_alarm,4,control-high-intensity
128,111,reverb,bus,7,control-low-intensity
128,112,unaltered,breathing,2,control-low-intensity
128,113,unaltered,bear,5,control-low-intensity
128,114,unaltered,drinking,7,control-low-intensity
128,115,unaltered,GlassSmash,5,high-intensity
128,116,reverb,train_whistle,9,control-high-intensity
129,1,unaltered,fireworks,8,control-high-intensity
129,2,reverb,spraying,6,control-low-intensity
129,3,unaltered,train_whistle,2,control-high-intensity
129,4,reverb,HammerNail,2,high-intensity
129,5,unaltered,LeafBlower,6,high-intensity
129,6,reverb,race_car_passing_by,2,control-high-intensity
129,7,reverb,chainsaw_revving,8,control-high-intensity
129,8,reverb,car_accelerating,9,control-low-intensity
129,9,unaltered,explosion,6,control-high-intensity
129,10,unaltered,car_crash,4,control-high-intensity
129,11,unaltered,computer_startup_sound,1,control-low-intensity
129,12,unaltered,cuckoo_clock,4,control-low-intensity
129,13,unaltered,clock_ticking,1,control-low-intensity
129,14,reverb,electric_shaver,2,control-low-intensity
129,15,unaltered,busaccelerating,5,control-low-intensity
129,16,unaltered,Stapler,4,medium-intensity
129,17,reverb,Ratchet,2,medium-intensity
129,18,unaltered,scream,7,control-high-intensity
129,19,unaltered,coloring,4,control-low-intensity
129,20,unaltered,crowd_cheering,4,control-high-intensity
129,21,reverb,WaterSplash,4,low-intensity
129,22,reverb,shower,6,control-low-intensity
129,23,reverb,Vacuum,6,high-intensity
129,24,reverb,Blender,5,high-intensity
129,25,reverb,BicycleFreewheel,6,medium-intensity
129,26,unaltered,flag_flapping,2,control-low-intensity
129,27,unaltered,ElectricShaver,1,medium-intensity
129,28,unaltered,ElectricCanOpener,4,high-intensity
129,29,reverb,hair_dryer,4,control-low-intensity
129,30,unaltered,breathing,1,control-low-intensity
129,31,reverb,flushing,5,control-low-intensity
129,32,unaltered,CrumplingPaper,1,medium-intensity
129,33,reverb,owl_hooting,6,control-low-intensity
129,34,reverb,siren,7,control-high-intensity
129,35,reverb,train_warning_bell,6,control-high-intensity
129,36,unaltered,airplane_taking_off,8,control-high-intensity
129,37,unaltered,grandfather_clock_chimes,7,control-low-intensity
129,38,unaltered,Velcro,4,medium-intensity
129,39,reverb,waves_at_beach,8,control-low-intensity
129,40,reverb,duck_quack,7,control-low-intensity
129,41,reverb,dialup_internet,8,control-low-intensity
129,42,reverb,Hatchet,2,medium-intensity
129,43,reverb,BranchTrimmer,5,low-intensity
129,44,reverb,car_skidding,7,control-low-intensity
129,45,reverb,BoilingKettle,1,medium-intensity
129,46,unaltered,ChoppingVegetables,2,low-intensity
129,47,unaltered,bees_buzzing,1,control-low-intensity
129,48,reverb,thunder,9,control-high-intensity
129,49,reverb,boat_horn,7,control-low-intensity
129,50,reverb,RustlingBranch,4,low-intensity
129,51,unaltered,heart_beat,2,control-low-intensity
129,52,reverb,horse_neighing,4,control-low-intensity
129,53,reverb,Chainsaw,5,high-intensity
129,54,unaltered,rubbing_hands,5,control-low-intensity
129,55,reverb,Scissors,6,low-intensity
129,56,reverb,typing,2,control-low-intensity
129,57,unaltered,FootstepsInSand,5,low-intensity
129,58,reverb,humming,6,control-low-intensity
129,59,unaltered,bus,5,control-low-intensity
129,60,unaltered,writing_on_paper,4,control-low-intensity
129,61,reverb,motorcycle_reving,6,control-high-intensity
129,62,reverb,bear,5,control-low-intensity
129,63,unaltered,cutting_with_scissors,4,control-low-intensity
129,64,unaltered,cash_register,4,control-low-intensity
129,65,reverb,fire_alarm,5,control-high-intensity
129,66,reverb,PouringLiquid,4,low-intensity
129,67,reverb,horse_galloping,6,control-low-intensity
129,68,unaltered,Shovel,6,low-intensity
129,69,unaltered,PeelingVegetable,5,low-intensity
129,70,reverb,CoffeeBeanGrinder,2,high-intensity
129,71,reverb,Drill,2,high-intensity
129,72,reverb,vegetable_peeler,2,control-low-intensity
129,73,unaltered,Typing,4,low-intensity
129,74,reverb,kettle_whistling,6,control-low-intensity
129,75,unaltered,wolf_howling,1,control-low-intensity
129,76,reverb,frog_croaking,5,control-low-intensity
129,77,unaltered,cow_mooing,5,control-low-intensity
129,78,unaltered,GlassSmash,2,high-intensity
129,79,unaltered,rotary_telephone_dialer,2,control-low-intensity
129,80,reverb,NailsFromBox,5,medium-intensity
129,81,reverb,CoinDrop,5,medium-intensity
129,82,unaltered,pool_balls_colliding,1,control-low-intensity
129,83,unaltered,blender,1,control-low-intensity
129,84,unaltered,SprayCanShake,2,medium-intensity
129,85,reverb,BiteChewApple,5,low-intensity
129,86,reverb,ClankingDishes,4,medium-intensity
129,87,unaltered,pig_snorting,2,control-low-intensity
129,88,unaltered,HammerMetal,1,high-intensity
129,89,unaltered,BicycleBell,1,high-intensity
129,90,unaltered,writing_on_a_chalkboard,8,control-low-intensity
129,91,reverb,drinking,6,control-low-intensity
129,92,unaltered,shuffling_cards,1,control-low-intensity
129,93,unaltered,PepperGrinder,1,low-intensity
129,94,unaltered,HandsRubbing,2,low-intensity
129,95,unaltered,bowling_pins_falling,5,control-low-intensity
129,96,reverb,glass_shattering,7,control-low-intensity
129,97,unaltered,dentist_drill,4,control-low-intensity
129,98,unaltered,cat_purring,1,control-low-intensity
129,99,reverb,HairDryer,6,high-intensity
129,100,unaltered,slicing_bread,1,control-low-intensity
129,101,unaltered,car_idling,4,control-low-intensity
129,102,unaltered,WalkingLeaves,6,medium-intensity
129,103,unaltered,jackhammer,2,control-high-intensity
129,104,reverb,motorboat,4,control-high-intensity
129,105,unaltered,SawingWood,4,medium-intensity
129,106,unaltered,angry_shouting,2,control-low-intensity
129,107,unaltered,SuitcaseRolling,2,low-intensity
129,108,reverb,finger_tapping,6,control-low-intensity
129,109,reverb,printing,4,control-low-intensity
129,110,reverb,DroppingStones,7,high-intensity
129,111,reverb,CompressedAirSpray,1,high-intensity
129,112,unaltered,FootsepsInPebble,5,medium-intensity
129,113,unaltered,Lawnmower,5,high-intensity
129,114,unaltered,scratching,1,control-low-intensity
129,115,reverb,train_passing_by,6,control-high-intensity
129,116,reverb,whispering,6,control-low-intensity
130,1,reverb,whispering,6,control-low-intensity
130,2,unaltered,PeelingVegetable,1,low-intensity
130,3,reverb,BicycleFreewheel,4,medium-intensity
130,4,reverb,CoffeeBeanGrinder,6,high-intensity
130,5,reverb,fireworks,8,control-high-intensity
130,6,unaltered,BoilingKettle,2,medium-intensity
130,7,unaltered,cat_purring,4,control-low-intensity
130,8,unaltered,car_idling,5,control-low-intensity
130,9,unaltered,Ratchet,6,medium-intensity
130,10,reverb,SawingWood,5,medium-intensity
130,11,unaltered,printing,1,control-low-intensity
130,12,unaltered,train_warning_bell,5,control-high-intensity
130,13,reverb,motorcycle_reving,7,control-high-intensity
130,14,reverb,waves_at_beach,6,control-low-intensity
130,15,unaltered,Velcro,1,medium-intensity
130,16,unaltered,car_skidding,4,control-low-intensity
130,17,reverb,CompressedAirSpray,5,high-intensity
130,18,reverb,pool_balls_colliding,7,control-low-intensity
130,19,reverb,finger_tapping,6,control-low-intensity
130,20,reverb,horse_galloping,7,control-low-intensity
130,21,reverb,BiteChewApple,8,low-intensity
130,22,unaltered,writing_on_paper,1,control-low-intensity
130,23,reverb,dialup_internet,4,control-low-intensity
130,24,reverb,flushing,5,control-low-intensity
130,25,unaltered,hair_dryer,2,control-low-intensity
130,26,unaltered,motorboat,7,control-high-intensity
130,27,reverb,RustlingBranch,1,low-intensity
130,28,reverb,clock_ticking,6,control-low-intensity
130,29,reverb,cuckoo_clock,1,control-low-intensity
130,30,unaltered,wolf_howling,6,control-low-intensity
130,31,unaltered,dentist_drill,4,control-low-intensity
130,32,reverb,breathing,2,control-low-intensity
130,33,reverb,PepperGrinder,2,low-intensity
130,34,unaltered,CrumplingPaper,1,medium-intensity
130,35,reverb,bus,7,control-low-intensity
130,36,unaltered,typing,7,control-low-intensity
130,37,unaltered,boat_horn,9,control-low-intensity
130,38,unaltered,HammerNail,5,high-intensity
130,39,reverb,slicing_bread,6,control-low-intensity
130,40,reverb,CoinDrop,6,medium-intensity
130,41,unaltered,drinking,2,control-low-intensity
130,42,reverb,train_whistle,6,control-high-intensity
130,43,unaltered,angry_shouting,5,control-low-intensity
130,44,reverb,owl_hooting,6,control-low-intensity
130,45,reverb,airplane_taking_off,5,control-high-intensity
130,46,unaltered,NailsFromBox,4,medium-intensity
130,47,reverb,Shovel,7,low-intensity
130,48,reverb,glass_shattering,5,control-low-intensity
130,49,unaltered,BicycleBell,6,high-intensity
130,50,reverb,bowling_pins_falling,5,control-low-intensity
130,51,reverb,Hatchet,2,medium-intensity
130,52,reverb,spraying,4,control-low-intensity
130,53,unaltered,FootsepsInPebble,6,medium-intensity
130,54,reverb,blender,7,control-low-intensity
130,55,reverb,Drill,5,high-intensity
130,56,unaltered,FootstepsInSand,2,low-intensity
130,57,unaltered,humming,2,control-low-intensity
130,58,reverb,computer_startup_sound,1,control-low-intensity
130,59,reverb,fire_alarm,7,control-high-intensity
130,60,unaltered,grandfather_clock_chimes,2,control-low-intensity
130,61,reverb,vegetable_peeler,6,control-low-intensity
130,62,unaltered,car_accelerating,6,control-low-intensity
130,63,unaltered,shuffling_cards,1,control-low-intensity
130,64,reverb,frog_croaking,6,control-low-intensity
130,65,unaltered,WaterSplash,1,low-intensity
130,66,unaltered,busaccelerating,7,control-low-intensity
130,67,reverb,LeafBlower,5,high-intensity
130,68,unaltered,heart_beat,6,control-low-intensity
130,69,unaltered,Blender,6,high-intensity
130,70,unaltered,scream,4,control-high-intensity
130,71,reverb,DroppingStones,6,high-intensity
130,72,unaltered,coloring,5,control-low-intensity
130,73,unaltered,ChoppingVegetables,4,low-intensity
130,74,reverb,cash_register,4,control-low-intensity
130,75,unaltered,explosion,5,control-high-intensity
130,76,reverb,duck_quack,6,control-low-intensity
130,77,unaltered,race_car_passing_by,9,control-high-intensity
130,78,unaltered,chainsaw_revving,5,control-high-intensity
130,79,reverb,thunder,6,control-high-intensity
130,80,reverb,train_passing_by,5,control-high-intensity
130,81,unaltered,jackhammer,5,control-high-intensity
130,82,reverb,ElectricCanOpener,6,high-intensity
130,83,unaltered,siren,6,control-high-intensity
130,84,unaltered,HairDryer,5,high-intensity
130,85,reverb,Typing,6,low-intensity
130,86,unaltered,SuitcaseRolling,2,low-intensity
130,87,reverb,horse_neighing,5,control-low-intensity
130,88,unaltered,bees_buzzing,7,control-low-intensity
130,89,reverb,pig_snorting,5,control-low-intensity
130,90,reverb,cow_mooing,4,control-low-intensity
130,91,unaltered,Lawnmower,6,high-intensity
130,92,reverb,WalkingLeaves,7,medium-intensity
130,93,reverb,bear,6,control-low-intensity
130,94,unaltered,SprayCanShake,1,medium-intensity
130,95,reverb,GlassSmash,5,high-intensity
130,96,reverb,ElectricShaver,6,medium-intensity
130,97,reverb,HammerMetal,1,high-intensity
130,98,reverb,scratching,8,control-low-intensity
130,99,unaltered,shower,2,control-low-intensity
130,100,reverb,rubbing_hands,2,control-low-intensity
130,101,unaltered,ClankingDishes,7,medium-intensity
130,102,reverb,BranchTrimmer,5,low-intensity
130,103,reverb,HandsRubbing,5,low-intensity
130,104,reverb,Stapler,6,medium-intensity
130,105,unaltered,kettle_whistling,1,control-low-intensity
130,106,unaltered,electric_shaver,2,control-low-intensity
130,107,reverb,writing_on_a_chalkboard,1,control-low-intensity
130,108,reverb,Vacuum,6,high-intensity
130,109,unaltered,Chainsaw,6,high-intensity
130,110,unaltered,car_crash,2,control-high-intensity
130,111,reverb,crowd_cheering,6,control-high-intensity
130,112,reverb,Scissors,4,low-intensity
130,113,unaltered,rotary_telephone_dialer,2,control-low-intensity
130,114,unaltered,cutting_with_scissors,6,control-low-intensity
130,115,reverb,flag_flapping,5,control-low-intensity
130,116,unaltered,PouringLiquid,8,low-intensity
131,1,reverb,SprayCanShake,2,medium-intensity
131,2,unaltered,race_car_passing_by,7,control-high-intensity
131,3,reverb,rotary_telephone_dialer,2,control-low-intensity
131,4,reverb,cow_mooing,7,control-low-intensity
131,5,reverb,blender,8,control-low-intensity
131,6,unaltered,busaccelerating,6,control-low-intensity
131,7,reverb,NailsFromBox,2,medium-intensity
131,8,reverb,siren,7,control-high-intensity
131,9,unaltered,cuckoo_clock,6,control-low-intensity
131,10,unaltered,Hatchet,6,medium-intensity
131,11,reverb,BranchTrimmer,5,low-intensity
131,12,reverb,train_passing_by,5,control-high-intensity
131,13,reverb,typing,2,control-low-intensity
131,14,reverb,ElectricShaver,2,medium-intensity
131,15,unaltered,clock_ticking,5,control-low-intensity
131,16,reverb,HairDryer,4,high-intensity
131,17,reverb,boat_horn,8,control-low-intensity
131,18,unaltered,writing_on_a_chalkboard,2,control-low-intensity
131,19,unaltered,RustlingBranch,1,low-intensity
131,20,reverb,Velcro,6,medium-intensity
131,21,reverb,CompressedAirSpray,5,high-intensity
131,22,reverb,Ratchet,5,medium-intensity
131,23,reverb,scream,5,control-high-intensity
131,24,reverb,pool_balls_colliding,5,control-low-intensity
131,25,unaltered,WalkingLeaves,2,medium-intensity
131,26,reverb,BicycleFreewheel,4,medium-intensity
131,27,unaltered,crowd_cheering,7,control-high-intensity
131,28,unaltered,cat_purring,2,control-low-intensity
131,29,reverb,cutting_with_scissors,8,control-low-intensity
131,30,reverb,Lawnmower,7,high-intensity
131,31,reverb,pig_snorting,6,control-low-intensity
131,32,reverb,horse_galloping,6,control-low-intensity
131,33,reverb,CoinDrop,6,medium-intensity
131,34,reverb,fireworks,8,control-high-intensity
131,35,reverb,frog_croaking,6,control-low-intensity
131,36,unaltered,bear,8,control-low-intensity
131,37,unaltered,drinking,1,control-low-intensity
131,38,reverb,WaterSplash,7,low-intensity
131,39,reverb,HandsRubbing,6,low-intensity
131,40,reverb,airplane_taking_off,5,control-high-intensity
131,41,unaltered,car_idling,1,control-low-intensity
131,42,unaltered,slicing_bread,2,control-low-intensity
131,43,unaltered,electric_shaver,1,control-low-intensity
131,44,unaltered,breathing,4,control-low-intensity
131,45,unaltered,train_whistle,1,control-high-intensity
131,46,reverb,BicycleBell,4,high-intensity
131,47,reverb,shuffling_cards,6,control-low-intensity
131,48,unaltered,horse_neighing,4,control-low-intensity
131,49,reverb,bowling_pins_falling,5,control-low-intensity
131,50,reverb,spraying,5,control-low-intensity
131,51,unaltered,HammerNail,2,high-intensity
131,52,unaltered,coloring,2,control-low-intensity
131,53,unaltered,grandfather_clock_chimes,4,control-low-intensity
131,54,unaltered,vegetable_peeler,6,control-low-intensity
131,55,unaltered,computer_startup_sound,2,control-low-intensity
131,56,reverb,Shovel,1,low-intensity
131,57,reverb,printing,6,control-low-intensity
131,58,unaltered,car_crash,6,control-high-intensity
131,59,unaltered,train_warning_bell,8,control-high-intensity
131,60,unaltered,Drill,2,high-intensity
131,61,reverb,kettle_whistling,4,control-low-intensity
131,62,reverb,flag_flapping,4,control-low-intensity
131,63,unaltered,CoffeeBeanGrinder,4,high-intensity
131,64,reverb,Chainsaw,5,high-intensity
131,65,reverb,glass_shattering,6,control-low-intensity
131,66,reverb,Scissors,4,low-intensity
131,67,unaltered,thunder,9,control-high-intensity
131,68,reverb,SawingWood,4,medium-intensity
131,69,unaltered,explosion,7,control-high-intensity
131,70,unaltered,cash_register,4,control-low-intensity
131,71,unaltered,ClankingDishes,2,medium-intensity
131,72,unaltered,motorcycle_reving,7,control-high-intensity
131,73,reverb,PeelingVegetable,4,low-intensity
131,74,unaltered,rubbing_hands,2,control-low-intensity
131,75,reverb,CrumplingPaper,6,medium-intensity
131,76,reverb,car_skidding,8,control-low-intensity
131,77,reverb,writing_on_paper,5,control-low-intensity
131,78,reverb,humming,6,control-low-intensity
131,79,reverb,FootsepsInPebble,6,medium-intensity
131,80,reverb,ChoppingVegetables,4,low-intensity
131,81,unaltered,shower,5,control-low-intensity
131,82,unaltered,PouringLiquid,2,low-intensity
131,83,reverb,wolf_howling,8,control-low-intensity
131,84,reverb,heart_beat,4,control-low-intensity
131,85,unaltered,scratching,1,control-low-intensity
131,86,reverb,finger_tapping,6,control-low-intensity
131,87,reverb,flushing,6,control-low-intensity
131,88,reverb,Typing,6,low-intensity
131,89,reverb,hair_dryer,4,control-low-intensity
131,90,unaltered,GlassSmash,2,high-intensity
131,91,reverb,angry_shouting,4,control-low-intensity
131,92,unaltered,bees_buzzing,6,control-low-intensity
131,93,reverb,car_accelerating,7,control-low-intensity
131,94,unaltered,owl_hooting,6,control-low-intensity
131,95,unaltered,BoilingKettle,2,medium-intensity
131,96,reverb,ElectricCanOpener,5,high-intensity
131,97,unaltered,fire_alarm,6,control-high-intensity
131,98,reverb,SuitcaseRolling,4,low-intensity
131,99,unaltered,waves_at_beach,4,control-low-intensity
131,100,unaltered,jackhammer,8,control-high-intensity
131,101,unaltered,LeafBlower,4,high-intensity
131,102,unaltered,BiteChewApple,6,low-intensity
131,103,reverb,dialup_internet,4,control-low-intensity
131,104,reverb,chainsaw_revving,6,control-high-intensity
131,105,reverb,FootstepsInSand,6,low-intensity
131,106,reverb,Blender,1,high-intensity
131,107,unaltered,duck_quack,5,control-low-intensity
131,108,reverb,dentist_drill,5,control-low-intensity
131,109,reverb,motorboat,5,control-high-intensity
131,110,unaltered,Vacuum,5,high-intensity
131,111,unaltered,DroppingStones,5,high-intensity
131,112,unaltered,PepperGrinder,2,low-intensity
131,113,reverb,bus,4,control-low-intensity
131,114,reverb,HammerMetal,4,high-intensity
131,115,unaltered,whispering,1,control-low-intensity
131,116,unaltered,Stapler,2,medium-intensity
132,1,unaltered,finger_tapping,5,control-low-intensity
132,2,reverb,fireworks,8,control-high-intensity
132,3,reverb,bus,8,control-low-intensity
132,4,unaltered,PeelingVegetable,2,low-intensity
132,5,unaltered,motorcycle_reving,5,control-high-intensity
132,6,unaltered,printing,5,control-low-intensity
132,7,reverb,wolf_howling,7,control-low-intensity
132,8,reverb,pool_balls_colliding,6,control-low-intensity
132,9,unaltered,CoinDrop,6,medium-intensity
132,10,reverb,bowling_pins_falling,4,control-low-intensity
132,11,unaltered,race_car_passing_by,7,control-high-intensity
132,12,reverb,cat_purring,4,control-low-intensity
132,13,reverb,pig_snorting,7,control-low-intensity
132,14,unaltered,rotary_telephone_dialer,2,control-low-intensity
132,15,reverb,WaterSplash,4,low-intensity
132,16,reverb,Velcro,2,medium-intensity
132,17,reverb,Scissors,6,low-intensity
132,18,reverb,fire_alarm,5,control-high-intensity
132,19,reverb,vegetable_peeler,4,control-low-intensity
132,20,unaltered,crowd_cheering,7,control-high-intensity
132,21,reverb,CoffeeBeanGrinder,1,high-intensity
132,22,reverb,flushing,2,control-low-intensity
132,23,reverb,car_idling,5,control-low-intensity
132,24,reverb,chainsaw_revving,4,control-high-intensity
132,25,unaltered,Lawnmower,6,high-intensity
132,26,unaltered,FootsepsInPebble,6,medium-intensity
132,27,reverb,Chainsaw,6,high-intensity
132,28,reverb,CrumplingPaper,6,medium-intensity
132,29,unaltered,HandsRubbing,2,low-intensity
132,30,unaltered,shuffling_cards,9,control-low-intensity
132,31,unaltered,rubbing_hands,2,control-low-intensity
132,32,reverb,bear,5,control-low-intensity
132,33,reverb,clock_ticking,2,control-low-intensity
132,34,reverb,scream,5,control-high-intensity
132,35,reverb,typing,8,control-low-intensity
132,36,unaltered,jackhammer,4,control-high-intensity
132,37,reverb,airplane_taking_off,5,control-high-intensity
132,38,reverb,shower,2,control-low-intensity
132,39,reverb,horse_galloping,8,control-low-intensity
132,40,reverb,ElectricCanOpener,6,high-intensity
132,41,reverb,BranchTrimmer,4,low-intensity
132,42,reverb,Drill,4,high-intensity
132,43,reverb,dentist_drill,4,control-low-intensity
132,44,unaltered,train_whistle,6,control-high-intensity
132,45,unaltered,slicing_bread,1,control-low-intensity
132,46,unaltered,car_crash,7,control-high-intensity
132,47,reverb,hair_dryer,2,control-low-intensity
